season,award,player,age,tm,first,pts_won,pts_max,share,winner,seas_id,player_id
1987,dpoy,Paul Pressey,28,MIL,1.0,1.0,78.0,0.013,False,10846,2086
1987,dpoy,Doc Rivers,25,ATL,1.0,1.0,78.0,0.013,False,10667,2118
1987,mip,Dale Ellis,26,SEA,33.0,33.0,78.0,0.423,True,10638,2112
1987,mip,James Donaldson,29,DAL,6.0,6.0,78.0,0.077,False,10712,1925
1987,mip,Sleepy Floyd,26,GSW,5.0,5.0,78.0,0.064,False,10894,2096
1987,mip,Fat Lever,26,DEN,5.0,5.0,78.0,0.064,False,10682,2063
1987,mip,Otis Thorpe,24,SAC,5.0,5.0,78.0,0.064,False,10841,2196
1987,mip,Kevin Willis,24,ATL,5.0,5.0,78.0,0.064,False,10774,2187
1987,mip,Gerald Wilkins,23,NYK,4.0,4.0,78.0,0.051,False,10697,2242
1987,mip,Terry Porter,23,POR,3.0,3.0,78.0,0.038,False,10909,2273
1987,mip,Michael Cage,25,LAC,2.0,2.0,78.0,0.026,False,10810,2191
1987,mip,Steve Johnson,29,POR,2.0,2.0,78.0,0.026,False,10901,2037
1987,mip,Karl Malone,23,UTA,2.0,2.0,78.0,0.026,False,10755,2252
1987,mip,Tim McCormick,24,PHI,2.0,2.0,78.0,0.026,False,10914,2209
1987,mip,Charles Barkley,23,PHI,1.0,1.0,78.0,0.013,False,10612,2162
1987,mip,Bob Hansen,26,UTA,1.0,1.0,78.0,0.013,False,10592,2103
1987,mip,John Paxson,26,CHI,1.0,1.0,78.0,0.013,False,10741,2127
1987,mip,Larry Smith,29,GSW,1.0,1.0,78.0,0.013,False,10786,1942
1987,nba mvp,Magic Johnson,27,LAL,65.0,733.0,780.0,0.94,True,10791,1878
1987,nba mvp,Michael Jordan,23,CHI,10.0,449.0,780.0,0.576,False,10813,2193
1987,nba mvp,Larry Bird,30,BOS,1.0,271.0,780.0,0.347,False,10782,1875
1987,nba mvp,Kevin McHale,29,BOS,0.0,254.0,780.0,0.326,False,10771,1938
1987,nba mvp,Dominique Wilkins,27,ATL,0.0,128.0,780.0,0.164,False,10668,2058
1987,nba mvp,Charles Barkley,23,PHI,1.0,113.0,780.0,0.145,False,10612,2162
1987,nba mvp,Hakeem Olajuwon,24,HOU,1.0,28.0,780.0,0.036,False,10704,2176
1987,nba mvp,Isiah Thomas,25,DET,0.0,17.0,780.0,0.022,False,10709,2003
1987,nba mvp,Fat Lever,26,DEN,0.0,11.0,780.0,0.014,False,10682,2063
1987,nba mvp,Moses Malone,31,WSB,0.0,9.0,780.0,0.012,False,10830,1605
1987,nba mvp,Steve Johnson,29,POR,0.0,4.0,780.0,0.005,False,10901,2037
1987,nba mvp,Karl Malone,23,UTA,0.0,3.0,780.0,0.004,False,10755,2252
1987,nba mvp,Robert Parish,33,BOS,0.0,3.0,780.0,0.004,False,10869,1723
1987,nba mvp,Alex English,33,DEN,0.0,2.0,780.0,0.003,False,10564,1693
1987,nba mvp,Mark Aguirre,27,DAL,0.0,1.0,780.0,0.001,False,10794,2021
1987,nba mvp,Rolando Blackman,27,DAL,0.0,1.0,780.0,0.001,False,10873,2033
1987,nba mvp,Joe Barry Carroll,28,GSW,0.0,1.0,780.0,0.001,False,10733,1931
1987,nba roy,Chuck Person,22,IND,68.0,68.0,78.0,0.872,True,10623,2292
1987,nba roy,Ron Harper,23,CLE,10.0,10.0,78.0,0.128,False,10875,2335
1987,smoy,Ricky Pierce,27,MIL,41.0,41.0,78.0,0.526,True,10868,2090
1987,smoy,Vinnie Johnson,30,DET,19.0,19.0,78.0,0.244,False,10925,1896
1987,smoy,Michael Cooper,30,LAL,7.0,7.0,78.0,0.09,False,10811,1823
1986,dpoy,Alvin Robertson,23,SAS,27.0,27.0,78.0,0.346,True,10190,2158
1986,dpoy,Manute Bol,23,WSB,22.0,22.0,78.0,0.282,False,10407,2258
1986,dpoy,Sidney Moncrief,28,MIL,8.0,8.0,78.0,0.103,False,10517,1889
1986,mip,Alvin Robertson,23,SAS,30.0,30.0,78.0,0.385,True,10190,2158
1986,mip,Charles Barkley,22,PHI,18.5,18.5,78.0,0.237,False,10229,2162
1986,mip,Kevin Willis,23,ATL,8.0,8.0,78.0,0.103,False,10384,2187
1986,mip,Dominique Wilkins,26,ATL,6.5,6.5,78.0,0.083,False,10275,2058
1986,nba mvp,Larry Bird,29,BOS,73.0,765.0,780.0,0.981,True,10392,1875
1986,nba mvp,Dominique Wilkins,26,ATL,5.0,407.0,780.0,0.522,False,10275,2058
1986,nba mvp,Magic Johnson,26,LAL,0.0,205.0,780.0,0.263,False,10406,1878
1986,nba mvp,Hakeem Olajuwon,23,HOU,0.0,193.0,780.0,0.247,False,10313,2176
1986,nba mvp,Kareem Abdul-Jabbar,38,LAL,0.0,135.0,780.0,0.173,False,10368,1204
1986,nba mvp,Charles Barkley,22,PHI,0.0,133.0,780.0,0.171,False,10229,2162
1986,nba mvp,Sidney Moncrief,28,MIL,0.0,56.0,780.0,0.072,False,10517,1889
1986,nba mvp,Alex English,32,DEN,0.0,55.0,780.0,0.071,False,10184,1693
1986,nba mvp,Isiah Thomas,24,DET,0.0,28.0,780.0,0.036,False,10317,2003
1986,nba mvp,Moses Malone,30,PHI,0.0,21.0,780.0,0.027,False,10444,1605
1986,nba mvp,Terry Cummings,24,MIL,0.0,9.0,780.0,0.012,False,10530,2098
1986,nba mvp,James Worthy,24,LAL,0.0,7.0,780.0,0.009,False,10325,2067
1986,nba mvp,Kevin McHale,28,BOS,0.0,3.0,780.0,0.004,False,10382,1938
1986,nba mvp,Paul Pressey,27,MIL,0.0,3.0,780.0,0.004,False,10456,2086
1986,nba mvp,Alvin Robertson,23,SAS,0.0,3.0,780.0,0.004,False,10190,2158
1986,nba mvp,Adrian Dantley,30,UTA,0.0,2.0,780.0,0.003,False,10181,1692
1986,nba mvp,Buck Williams,25,NJN,0.0,2.0,780.0,0.003,False,10219,1981
1986,nba mvp,Dennis Johnson,31,BOS,0.0,1.0,780.0,0.001,False,10267,1701
1986,nba roy,Patrick Ewing,23,NYK,36.0,36.0,78.0,0.462,True,10454,2264
1986,nba roy,Xavier McDaniel,22,SEA,16.5,16.5,78.0,0.212,False,10557,2278
1986,nba roy,Karl Malone,22,UTA,14.5,14.5,78.0,0.186,False,10369,2252
1986,nba roy,Spud Webb,22,ATL,4.0,4.0,78.0,0.051,False,10520,2270
1986,nba roy,Manute Bol,23,WSB,3.0,3.0,78.0,0.038,False,10407,2258
1986,nba roy,Charles Oakley,22,CHI,3.0,3.0,78.0,0.038,False,10233,2230
1986,nba roy,Benoit Benjamin,21,LAC,1.0,1.0,78.0,0.013,False,10196,2222
1986,smoy,Bill Walton,33,BOS,32.0,32.0,78.0,0.41,True,10203,1556
1986,smoy,Ricky Pierce,26,MIL,11.0,11.0,78.0,0.141,False,10482,2090
1986,smoy,Eddie Johnson,26,SAC,10.0,10.0,78.0,0.128,False,10281,1993
1986,smoy,Michael Cooper,29,LAL,9.0,9.0,78.0,0.115,False,10421,1823
1986,smoy,Thurl Bailey,24,UTA,5.0,5.0,78.0,0.064,False,10534,2155
1985,dpoy,Mark Eaton,28,UTA,32.0,32.0,78.0,0.41,True,10042,2081
1985,dpoy,Sidney Moncrief,27,MIL,13.0,13.0,78.0,0.167,False,10140,1889
1985,dpoy,Paul Pressey,26,MIL,10.0,10.0,78.0,0.128,False,10087,2086
1985,dpoy,Michael Cooper,28,LAL,9.0,9.0,78.0,0.115,False,10055,1823
1985,dpoy,Maurice Cheeks,28,PHI,5.0,5.0,78.0,0.064,False,10051,1822
1985,dpoy,Dennis Johnson,30,BOS,3.0,3.0,78.0,0.038,False,9907,1701
1985,dpoy,T.R. Dunn,29,DEN,2.0,2.0,78.0,0.026,False,10150,1782
1985,dpoy,Micheal Ray Richardson,29,NJN,2.0,2.0,78.0,0.026,False,10062,1824
1985,dpoy,Danny Vranes,26,SEA,2.0,2.0,78.0,0.026,False,9892,1989
1985,nba mvp,Larry Bird,28,BOS,73.0,763.0,780.0,0.978,True,10015,1875
1985,nba mvp,Magic Johnson,25,LAL,1.0,264.0,780.0,0.338,False,10036,1878
1985,nba mvp,Moses Malone,29,PHI,0.0,218.0,780.0,0.279,False,10076,1605
1985,nba mvp,Kareem Abdul-Jabbar,37,LAL,0.0,206.0,780.0,0.264,False,9994,1204
1985,nba mvp,Terry Cummings,23,MIL,2.0,138.0,780.0,0.177,False,10152,2098
1985,nba mvp,Michael Jordan,21,CHI,2.0,134.0,780.0,0.172,False,10057,2193
1985,nba mvp,Bernard King,28,NYK,0.0,70.0,780.0,0.09,False,9832,1741
1985,nba mvp,Sidney Moncrief,27,MIL,0.0,65.0,780.0,0.083,False,10140,1889
1985,nba mvp,Isiah Thomas,23,DET,0.0,63.0,780.0,0.081,False,9953,2003
1985,nba mvp,Ralph Sampson,24,HOU,0.0,26.0,780.0,0.033,False,10099,2142
1985,nba mvp,Calvin Natt,28,DEN,0.0,22.0,780.0,0.028,False,9853,1853
1985,nba mvp,Alex English,31,DEN,0.0,12.0,780.0,0.015,False,9821,1693
1985,nba mvp,Hakeem Olajuwon,22,HOU,0.0,12.0,780.0,0.015,False,9948,2176
1985,nba mvp,Micheal Ray Richardson,29,NJN,0.0,11.0,780.0,0.014,False,10062,1824
1985,nba mvp,Andrew Toney,27,PHI,0.0,5.0,780.0,0.006,False,9827,1899
1985,nba mvp,Mark Eaton,28,UTA,0.0,4.0,780.0,0.005,False,10042,2081
1985,nba mvp,Paul Pressey,26,MIL,0.0,3.0,780.0,0.004,False,10087,2086
1985,nba mvp,Jack Sikma,29,SEA,0.0,3.0,780.0,0.004,False,9955,1755
1985,nba mvp,Dominique Wilkins,25,ATL,0.0,3.0,780.0,0.004,False,9912,2058
1985,nba mvp,World B. Free,31,CLE,0.0,2.0,780.0,0.003,False,10179,1691
1985,nba mvp,Purvis Short,27,GSW,0.0,2.0,780.0,0.003,False,10095,1829
1985,nba mvp,Clyde Drexler,22,POR,0.0,1.0,780.0,0.001,False,9879,2110
1985,nba mvp,Julius Erving,34,PHI,0.0,1.0,780.0,0.001,False,9992,1381
1985,nba roy,Michael Jordan,21,CHI,57.5,57.5,78.0,0.737,True,10057,2193
1985,nba roy,Hakeem Olajuwon,22,HOU,20.5,20.5,78.0,0.263,False,9948,2176
1985,smoy,Kevin McHale,27,BOS,57.0,57.0,78.0,0.731,True,10006,1938
1985,smoy,Clyde Drexler,22,POR,5.0,5.0,78.0,0.064,False,9879,2110
1985,smoy,Dan Issel,36,DEN,5.0,5.0,78.0,0.064,False,9887,1259
1985,smoy,Michael Cooper,28,LAL,4.0,4.0,78.0,0.051,False,10055,1823
1985,smoy,Jay Vincent,25,DAL,2.0,2.0,78.0,0.026,False,9964,2004
1985,smoy,Quintin Dailey,24,CHI,1.0,1.0,78.0,0.013,False,10097,2087
1985,smoy,Bobby Jones,33,PHI,1.0,1.0,78.0,0.013,False,9844,1559
1985,smoy,Bob McAdoo,33,LAL,1.0,1.0,78.0,0.013,False,9843,1424
1985,smoy,Terry Tyler,28,DET,1.0,1.0,78.0,0.013,False,10156,1840
1985,smoy,Mike Woodson,26,KCK,1.0,1.0,78.0,0.013,False,10073,1954
1984,dpoy,Sidney Moncrief,26,MIL,19.0,19.0,76.0,0.25,True,9782,1889
1984,dpoy,Mark Eaton,27,UTA,14.0,14.0,76.0,0.184,False,9688,2081
1984,dpoy,Dennis Johnson,29,BOS,7.0,7.0,76.0,0.092,False,9561,1701
1984,dpoy,Maurice Cheeks,27,PHI,5.0,5.0,76.0,0.066,False,9696,1822
1984,dpoy,Michael Cooper,27,LAL,5.0,5.0,76.0,0.066,False,9699,1823
1984,dpoy,Bobby Jones,32,PHI,5.0,5.0,76.0,0.066,False,9503,1559
1984,dpoy,T.R. Dunn,28,DEN,4.0,4.0,76.0,0.053,False,9794,1782
1984,dpoy,Rickey Green,29,UTA,3.0,3.0,76.0,0.039,False,9748,1776
1984,dpoy,Larry Nance,24,PHO,2.0,2.0,76.0,0.026,False,9665,2018
1984,dpoy,Calvin Natt,27,POR,2.0,2.0,76.0,0.026,False,9517,1853
1984,dpoy,Rory Sparrow,25,NYK,2.0,2.0,76.0,0.026,False,9765,1965
1984,dpoy,Larry Bird,27,BOS,1.0,1.0,76.0,0.013,False,9662,1875
1984,dpoy,Magic Johnson,24,LAL,1.0,1.0,76.0,0.013,False,9684,1878
1984,dpoy,Bill Laimbeer,26,DET,1.0,1.0,76.0,0.013,False,9493,1902
1984,dpoy,Moses Malone,28,PHI,1.0,1.0,76.0,0.013,False,9716,1605
1984,dpoy,Tree Rollins,28,ATL,1.0,1.0,76.0,0.013,False,9805,1787
1984,dpoy,Lonnie Shelton,28,CLE,1.0,1.0,76.0,0.013,False,9678,1711
1984,dpoy,Mychal Thompson,29,POR,1.0,1.0,76.0,0.013,False,9717,1826
1984,dpoy,Jamaal Wilkes,30,LAL,1.0,1.0,76.0,0.013,False,9607,1587
1984,nba mvp,Larry Bird,27,BOS,52.0,652.0,760.0,0.858,True,9662,1875
1984,nba mvp,Bernard King,27,NYK,11.0,373.0,760.0,0.491,False,9489,1741
1984,nba mvp,Magic Johnson,24,LAL,5.0,305.0,760.0,0.401,False,9684,1878
1984,nba mvp,Kareem Abdul-Jabbar,36,LAL,3.0,153.0,760.0,0.201,False,9641,1204
1984,nba mvp,Isiah Thomas,22,DET,1.0,115.0,760.0,0.151,False,9604,2003
1984,nba mvp,Julius Erving,33,PHI,1.0,98.0,760.0,0.129,False,9639,1381
1984,nba mvp,Adrian Dantley,28,UTA,1.0,88.0,760.0,0.116,False,9475,1692
1984,nba mvp,Sidney Moncrief,26,MIL,1.0,70.0,760.0,0.092,False,9782,1889
1984,nba mvp,Jeff Ruland,25,WSB,1.0,38.0,760.0,0.05,False,9617,2006
1984,nba mvp,Moses Malone,28,PHI,0.0,35.0,760.0,0.046,False,9716,1605
1984,nba mvp,Mark Aguirre,24,DAL,0.0,28.0,760.0,0.037,False,9687,2021
1984,nba mvp,Bill Laimbeer,26,DET,0.0,9.0,760.0,0.012,False,9493,1902
1984,nba mvp,Rickey Green,29,UTA,0.0,8.0,760.0,0.011,False,9748,1776
1984,nba mvp,World B. Free,30,CLE,0.0,1.0,760.0,0.001,False,9817,1691
1984,nba mvp,Marques Johnson,27,MIL,0.0,1.0,760.0,0.001,False,9694,1767
1984,nba roy,Ralph Sampson,23,HOU,76.0,76.0,76.0,1.0,True,9733,2142
1984,smoy,Kevin McHale,26,BOS,59.0,59.0,76.0,0.776,True,9655,1938
1984,smoy,John Drew,29,UTA,14.0,14.0,76.0,0.184,False,9629,1591
1984,smoy,Kenny Carr,28,POR,1.0,1.0,76.0,0.013,False,9648,1761
1984,smoy,Phil Hubbard,27,CLE,1.0,1.0,76.0,0.013,False,9729,1885
1984,smoy,Bobby Jones,32,PHI,1.0,1.0,76.0,0.013,False,9503,1559
1983,dpoy,Sidney Moncrief,25,MIL,14.0,14.0,75.0,0.187,True,9435,1889
1983,dpoy,Tree Rollins,27,ATL,10.0,10.0,75.0,0.133,False,9462,1787
1983,dpoy,Larry Bird,26,BOS,6.0,6.0,75.0,0.08,False,9300,1875
1983,dpoy,Maurice Cheeks,26,PHI,6.0,6.0,75.0,0.08,False,9333,1822
1983,dpoy,Michael Cooper,26,LAL,6.0,6.0,75.0,0.08,False,9336,1823
1983,dpoy,Bobby Jones,31,PHI,6.0,6.0,75.0,0.08,False,9119,1559
1983,nba mvp,Moses Malone,27,PHI,69.0,720.0,750.0,0.96,True,9355,1605
1983,nba mvp,Larry Bird,26,BOS,1.0,364.0,750.0,0.485,False,9300,1875
1983,nba mvp,Magic Johnson,23,LAL,2.0,304.5,750.0,0.406,False,9321,1878
1983,nba mvp,Sidney Moncrief,25,MIL,0.0,226.0,750.0,0.301,False,9435,1889
1983,nba mvp,Julius Erving,32,PHI,3.0,112.0,750.0,0.149,False,9282,1381
1983,nba mvp,Alex English,29,DEN,0.0,42.0,750.0,0.056,False,9087,1693
1983,nba mvp,Buck Williams,22,NJN,0.0,40.0,750.0,0.053,False,9126,1981
1983,nba mvp,Artis Gilmore,33,SAS,0.0,33.0,750.0,0.044,False,9095,1338
1983,nba mvp,George Gervin,30,SAS,0.0,30.0,750.0,0.04,False,9208,1447
1983,nba mvp,Kareem Abdul-Jabbar,35,LAL,0.0,15.0,750.0,0.02,False,9284,1204
1983,nba mvp,Jack Sikma,27,SEA,0.0,13.0,750.0,0.017,False,9227,1755
1983,nba mvp,Jeff Ruland,24,WSB,0.0,12.0,750.0,0.016,False,9247,2006
1983,nba mvp,Terry Cummings,21,SDC,0.0,10.0,750.0,0.013,False,9452,2098
1983,nba mvp,Maurice Lucas,30,PHO,0.0,9.0,750.0,0.012,False,9334,1602
1983,nba mvp,Alton Lister,24,MIL,0.0,5.0,750.0,0.007,False,9090,1978
1983,nba mvp,Bernard King,26,NYK,0.0,4.0,750.0,0.005,False,9098,1741
1983,nba mvp,Isiah Thomas,21,DET,0.0,4.0,750.0,0.005,False,9223,2003
1983,nba mvp,Larry Drew,24,KCK,0.0,3.0,750.0,0.004,False,9301,1941
1983,nba mvp,Gus Williams,29,SEA,0.0,3.0,750.0,0.004,False,9215,1647
1983,nba mvp,Dan Roundfield,29,ATL,0.0,2.0,750.0,0.003,False,9154,1634
1983,nba mvp,Marques Johnson,26,MIL,0.0,1.5,750.0,0.002,False,9330,1767
1983,nba mvp,Norm Nixon,27,LAL,0.0,1.0,750.0,0.001,False,9357,1770
1983,nba mvp,Kiki Vandeweghe,24,DEN,0.0,1.0,750.0,0.001,False,9296,1939
1983,nba roy,Terry Cummings,21,SDC,60.0,60.0,74.0,0.811,True,9452,2098
1983,nba roy,Clark Kellogg,21,IND,11.0,11.0,74.0,0.149,False,9142,2049
1983,nba roy,James Worthy,21,LAL,3.0,3.0,74.0,0.041,False,9238,2067
1983,smoy,Bobby Jones,31,PHI,,,,,,9119,1559
1982,nba mvp,Moses Malone,26,HOU,40.0,507.0,690.0,0.735,True,8978,1605
1982,nba mvp,Larry Bird,25,BOS,20.0,406.0,690.0,0.588,False,8922,1875
1982,nba mvp,Julius Erving,31,PHI,1.0,203.0,690.0,0.294,False,8896,1381
1982,nba mvp,Robert Parish,28,BOS,4.0,131.0,690.0,0.19,False,9024,1723
1982,nba mvp,Gus Williams,28,SEA,2.0,115.0,690.0,0.167,False,8840,1647
1982,nba mvp,George Gervin,29,SAS,1.0,110.0,690.0,0.159,False,8829,1447
1982,nba mvp,Sidney Moncrief,24,MIL,1.0,101.0,690.0,0.146,False,9050,1889
1982,nba mvp,Magic Johnson,22,LAL,0.0,67.0,690.0,0.097,False,8939,1878
1982,nba mvp,Jack Sikma,26,SEA,0.0,33.0,690.0,0.048,False,8848,1755
1982,nba mvp,Kareem Abdul-Jabbar,34,LAL,0.0,31.0,690.0,0.045,False,8898,1204
1982,nba mvp,Dan Roundfield,28,ATL,0.0,14.0,690.0,0.02,False,8785,1634
1982,nba mvp,Kelly Tripucka,22,DET,0.0,14.0,690.0,0.02,False,8900,2012
1982,nba mvp,Alex English,28,DEN,0.0,12.0,690.0,0.017,False,8718,1693
1982,nba mvp,Bernard King,25,GSW,0.0,10.0,690.0,0.014,False,8730,1741
1982,nba mvp,Adrian Dantley,26,UTA,0.0,7.0,690.0,0.01,False,8711,1692
1982,nba mvp,Ray Williams,27,NJN,0.0,6.0,690.0,0.009,False,9007,1774
1982,nba mvp,Michael Cooper,25,LAL,0.0,3.0,690.0,0.004,False,8951,1823
1982,nba mvp,Dan Issel,33,DEN,0.0,3.0,690.0,0.004,False,8784,1259
1982,nba mvp,Marques Johnson,25,MIL,0.0,3.0,690.0,0.004,False,8945,1767
1982,nba mvp,Isiah Thomas,20,DET,0.0,3.0,690.0,0.004,False,8847,2003
1982,nba mvp,Dennis Johnson,27,PHO,0.0,1.0,690.0,0.001,False,8801,1701
1982,nba mvp,Mychal Thompson,27,POR,0.0,1.0,690.0,0.001,False,8979,1826
1982,nba mvp,Jay Vincent,22,DAL,0.0,1.0,690.0,0.001,False,8862,2004
1982,nba mvp,Jamaal Wilkes,28,LAL,0.0,1.0,690.0,0.001,False,8850,1587
1982,nba mvp,Buck Williams,21,NJN,0.0,1.0,690.0,0.001,False,8756,1981
1982,nba roy,Buck Williams,21,NJN,33.0,33.0,69.0,0.478,True,8756,1981
1982,nba roy,Kelly Tripucka,22,DET,22.0,22.0,69.0,0.319,False,8900,2012
1982,nba roy,Jay Vincent,22,DAL,11.0,11.0,69.0,0.159,False,8862,2004
1981,nba mvp,Julius Erving,30,PHI,28.0,454.0,690.0,0.658,True,8533,1381
1981,nba mvp,Larry Bird,24,BOS,20.0,423.0,690.0,0.613,False,8554,1875
1981,nba mvp,Kareem Abdul-Jabbar,33,LAL,8.0,286.0,690.0,0.414,False,8535,1204
1981,nba mvp,Moses Malone,25,HOU,8.0,180.0,690.0,0.261,False,8608,1605
1981,nba mvp,George Gervin,28,SAS,1.0,83.0,690.0,0.12,False,8468,1447
1981,nba mvp,Marques Johnson,24,MIL,1.0,73.0,690.0,0.106,False,8578,1767
1981,nba mvp,Robert Parish,27,BOS,0.0,53.0,690.0,0.077,False,8644,1723
1981,nba mvp,Dennis Johnson,26,PHO,0.0,50.0,690.0,0.072,False,8436,1701
1981,nba mvp,Tiny Archibald,32,BOS,0.0,32.0,690.0,0.046,False,8683,1329
1981,nba mvp,Jamaal Wilkes,27,LAL,0.0,19.0,690.0,0.028,False,8484,1587
1981,nba mvp,Magic Johnson,21,LAL,0.0,18.0,690.0,0.026,False,8574,1878
1981,nba mvp,Adrian Dantley,25,UTA,1.0,15.0,690.0,0.022,False,8349,1692
1981,nba mvp,Phil Ford,24,KCK,1.0,15.0,690.0,0.022,False,8623,1828
1981,nba mvp,Bernard King,24,GSW,0.0,12.0,690.0,0.017,False,8368,1741
1981,nba mvp,Kelvin Ransey,22,POR,1.0,11.0,690.0,0.016,False,8538,1936
1981,nba mvp,Jack Sikma,25,SEA,0.0,11.0,690.0,0.016,False,8482,1755
1981,nba mvp,Otis Birdsong,25,KCK,0.0,7.0,690.0,0.01,False,8617,1771
1981,nba mvp,Micheal Ray Richardson,25,NYK,0.0,7.0,690.0,0.01,False,8587,1824
1981,nba mvp,Truck Robinson,29,PHO,0.0,6.0,690.0,0.009,False,8696,1619
1981,nba mvp,Reggie Theus,23,CHI,0.0,6.0,690.0,0.009,False,8634,1832
1981,nba mvp,Norm Nixon,25,LAL,0.0,5.0,690.0,0.007,False,8611,1770
1981,nba mvp,Artis Gilmore,31,CHI,0.0,4.0,690.0,0.006,False,8363,1338
1981,nba mvp,Bob Lanier,32,MIL,0.0,4.0,690.0,0.006,False,8387,1244
1981,nba mvp,Michael Cooper,24,LAL,0.0,3.0,690.0,0.004,False,8585,1823
1981,nba mvp,Walter Davis,26,PHO,0.0,3.0,690.0,0.004,False,8700,1788
1981,nba mvp,George Johnson,32,SAS,0.0,3.0,690.0,0.004,False,8469,1448
1981,nba mvp,Bobby Jones,29,PHI,0.0,3.0,690.0,0.004,False,8392,1559
1981,nba mvp,Mike Mitchell,25,CLE,0.0,3.0,690.0,0.004,False,8599,1825
1981,nba mvp,James Silas,31,SAS,0.0,3.0,690.0,0.004,False,8490,1453
1981,nba mvp,Quinn Buckner,26,MIL,0.0,1.0,690.0,0.001,False,8627,1721
1981,nba mvp,Caldwell Jones,30,PHI,0.0,1.0,690.0,0.001,False,8399,1495
1981,nba roy,Darrell Griffith,22,UTA,19.0,19.0,69.0,0.275,True,8425,1915
1981,nba roy,Kelvin Ransey,22,POR,18.0,18.0,69.0,0.261,False,8538,1936
1981,nba roy,Larry Smith,23,GSW,14.0,14.0,69.0,0.203,False,8558,1942
1981,nba roy,Kevin McHale,23,BOS,11.0,11.0,69.0,0.159,False,8546,1938
1981,nba roy,Joe Barry Carroll,22,GSW,3.0,3.0,69.0,0.043,False,8508,1931
1981,nba roy,Michael Brooks,22,SDC,2.0,2.0,69.0,0.029,False,8584,1948
1981,nba roy,Mike O'Koren,22,NJN,1.0,1.0,69.0,0.014,False,8602,1953
1981,nba roy,Andrew Toney,23,PHI,1.0,1.0,69.0,0.014,False,8357,1899
1980,nba mvp,Kareem Abdul-Jabbar,32,LAL,147.0,147.0,221.0,0.665,True,8178,1204
1980,nba mvp,Julius Erving,29,PHI,31.5,31.5,221.0,0.143,False,8176,1381
1980,nba mvp,George Gervin,27,SAS,19.0,19.0,221.0,0.086,False,8105,1447
1980,nba mvp,Larry Bird,23,BOS,15.0,15.0,221.0,0.068,False,8191,1875
1980,nba mvp,Tiny Archibald,31,BOS,2.0,2.0,221.0,0.009,False,8324,1329
1980,nba mvp,Dennis Johnson,25,SEA,2.0,2.0,221.0,0.009,False,8076,1701
1980,nba mvp,Dan Roundfield,26,ATL,2.0,2.0,221.0,0.009,False,8064,1634
1980,nba mvp,Gus Williams,26,SEA,1.5,1.5,221.0,0.007,False,8118,1647
1980,nba mvp,Moses Malone,24,HOU,1.0,1.0,221.0,0.005,False,8234,1605
1980,nba roy,Larry Bird,23,BOS,63.0,63.0,66.0,0.955,True,8191,1875
1980,nba roy,Magic Johnson,20,LAL,3.0,3.0,66.0,0.045,False,8206,1878
1979,nba mvp,Moses Malone,23,HOU,112.0,112.0,223.0,0.502,True,7877,1605
1979,nba mvp,George Gervin,26,SAS,35.0,35.0,223.0,0.157,False,7758,1447
1979,nba mvp,Elvin Hayes,33,WSB,28.0,28.0,223.0,0.126,False,7743,1101
1979,nba mvp,Kareem Abdul-Jabbar,31,LAL,15.0,15.0,223.0,0.067,False,7822,1204
1979,nba mvp,Bob Dandridge,31,WSB,7.0,7.0,223.0,0.031,False,7676,1168
1979,nba mvp,World B. Free,25,SDC,5.0,5.0,223.0,0.022,False,7990,1691
1979,nba mvp,Jack Sikma,23,SEA,4.0,4.0,223.0,0.018,False,7780,1755
1979,nba mvp,Phil Ford,22,KCK,3.0,3.0,223.0,0.013,False,7893,1828
1979,nba mvp,David Thompson,24,DEN,3.0,3.0,223.0,0.013,False,7721,1637
1979,nba mvp,Walter Davis,24,PHO,2.0,2.0,223.0,0.009,False,7981,1788
1979,nba roy,Phil Ford,22,KCK,62.0,62.0,66.0,0.939,True,7893,1828
1979,nba roy,Reggie Theus,21,CHI,4.0,4.0,66.0,0.061,False,7906,1832
1978,nba mvp,Bill Walton,25,POR,96.0,96.0,238.0,0.403,True,7296,1556
1978,nba mvp,George Gervin,25,SAS,80.5,80.5,238.0,0.338,False,7405,1447
1978,nba mvp,David Thompson,23,DEN,28.5,28.5,238.0,0.12,False,7363,1637
1978,nba mvp,Kareem Abdul-Jabbar,30,LAL,14.0,14.0,238.0,0.059,False,7478,1204
1978,nba mvp,Walter Davis,23,PHO,4.0,4.0,238.0,0.017,False,7629,1788
1978,nba mvp,Maurice Lucas,25,POR,3.0,3.0,238.0,0.013,False,7525,1602
1978,nba mvp,Paul Westphal,27,PHO,3.0,3.0,238.0,0.013,False,7554,1469
1978,nba mvp,Artis Gilmore,28,CHI,2.0,2.0,238.0,0.008,False,7290,1338
1978,nba mvp,Truck Robinson,26,NOJ,2.0,2.0,238.0,0.008,False,7624,1619
1978,nba mvp,Julius Erving,27,PHI,1.0,1.0,238.0,0.004,False,7476,1381
1978,nba mvp,Marques Johnson,21,MIL,1.0,1.0,238.0,0.004,False,7520,1767
1978,nba mvp,Bob Lanier,29,DET,1.0,1.0,238.0,0.004,False,7313,1244
1978,nba mvp,Bob McAdoo,26,NYK,1.0,1.0,238.0,0.004,False,7314,1424
1978,nba mvp,Marvin Webster,25,SEA,1.0,1.0,238.0,0.004,False,7524,1673
1978,nba roy,Walter Davis,23,PHO,49.3,49.3,66.0,0.747,True,7629,1788
