season,lg,team,abbreviation,playoffs,g,mp,opp_fg_per_100_poss,opp_fga_per_100_poss,opp_fg_percent,opp_x3p_per_100_poss,opp_x3pa_per_100_poss,opp_x3p_percent,opp_x2p_per_100_poss,opp_x2pa_per_100_poss,opp_x2p_percent,opp_ft_per_100_poss,opp_fta_per_100_poss,opp_ft_percent,opp_orb_per_100_poss,opp_drb_per_100_poss,opp_trb_per_100_poss,opp_ast_per_100_poss,opp_stl_per_100_poss,opp_blk_per_100_poss,opp_tov_per_100_poss,opp_pf_per_100_poss,opp_pts_per_100_poss
1984,NBA,New York Knicks,NYK,True,82,19855,39.8,81.6,0.488,0.6,2.3,0.275,39.2,79.3,0.494,22.9,30.2,0.758,12.8,26.5,39.3,25.0,8.8,4.8,20.5,26.8,103.1
1984,NBA,Philadelphia 76ers,PHI,True,82,19955,41.4,86.2,0.48,0.6,2.5,0.227,40.8,83.7,0.488,21.2,28.6,0.742,14.9,27.0,41.9,24.9,9.7,5.8,18.8,27.0,104.6
1984,NBA,Phoenix Suns,PHO,True,82,19780,42.0,84.5,0.497,0.6,2.6,0.247,41.3,81.9,0.505,23.4,30.4,0.77,12.7,27.9,40.7,24.6,8.1,3.6,17.7,24.4,108.0
1984,NBA,Portland Trail Blazers,POR,True,82,19805,42.7,83.2,0.514,0.7,2.5,0.274,42.1,80.7,0.521,21.5,28.4,0.76,12.7,26.2,38.9,25.4,7.8,5.3,19.6,26.2,107.7
1984,NBA,San Antonio Spurs,SAS,False,82,19980,45.1,89.2,0.505,0.6,2.4,0.241,44.5,86.7,0.513,20.7,27.4,0.758,14.6,27.7,42.3,28.4,7.4,5.2,16.1,24.7,111.4
1984,NBA,San Diego Clippers,SDC,False,82,19730,45.4,89.1,0.509,0.6,2.2,0.283,44.7,86.8,0.515,21.0,26.9,0.783,13.4,26.0,39.4,28.5,8.7,5.5,14.9,24.6,112.4
1984,NBA,Seattle SuperSonics,SEA,True,82,19780,43.6,89.3,0.489,0.7,2.8,0.237,43.0,86.5,0.497,20.1,26.4,0.763,14.2,29.3,43.5,27.7,8.1,4.7,16.2,25.5,108.1
1984,NBA,Utah Jazz,UTA,True,82,19780,43.3,91.0,0.476,0.5,2.4,0.221,42.8,88.6,0.483,20.8,27.9,0.745,16.9,28.5,45.3,25.9,8.6,5.4,16.6,25.4,108.0
1984,NBA,Washington Bullets,WSB,True,82,19905,42.9,87.7,0.489,0.5,2.1,0.215,42.4,85.6,0.496,20.9,27.4,0.763,12.8,29.5,42.3,25.2,8.7,6.1,15.8,25.0,107.2
1983,NBA,Atlanta Hawks,ATL,True,82,19780,41.5,88.3,0.47,0.5,2.0,0.235,41.0,86.3,0.475,19.7,27.4,0.719,16.0,31.5,47.5,23.6,8.0,4.8,18.0,24.3,103.2
1983,NBA,Boston Celtics,BOS,True,82,19830,40.4,86.1,0.47,0.6,2.1,0.267,39.9,84.0,0.475,20.4,26.8,0.759,13.8,27.8,41.6,23.6,8.1,4.0,18.7,24.9,101.8
1983,NBA,Chicago Bulls,CHI,False,82,19905,43.4,87.6,0.495,0.5,2.0,0.261,42.8,85.6,0.5,20.7,27.7,0.749,13.6,27.9,41.5,25.3,9.6,7.2,16.6,25.7,108.0
1983,NBA,Cleveland Cavaliers,CLE,False,82,19755,42.1,86.0,0.489,0.4,1.8,0.219,41.7,84.2,0.495,22.2,29.8,0.743,12.1,29.7,41.8,25.0,7.7,5.4,15.9,22.8,106.8
1983,NBA,Dallas Mavericks,DAL,False,82,19730,44.5,88.5,0.502,0.6,2.4,0.262,43.9,86.2,0.509,20.2,27.8,0.728,14.4,28.8,43.2,27.1,7.2,6.7,16.4,26.4,109.8
1983,NBA,Denver Nuggets,DEN,True,82,19730,44.5,88.1,0.505,0.8,2.7,0.281,43.7,85.4,0.512,19.4,26.0,0.747,14.9,29.3,44.1,25.9,7.9,6.6,17.8,25.6,109.1
1983,NBA,Detroit Pistons,DET,False,82,19880,43.4,87.6,0.495,0.2,2.1,0.115,43.1,85.5,0.504,18.8,26.1,0.72,14.4,29.6,44.0,25.7,8.7,6.4,18.0,26.5,105.8
1983,NBA,Golden State Warriors,GSW,False,82,19780,43.2,84.7,0.51,0.5,1.9,0.251,42.7,82.7,0.517,20.4,27.9,0.732,14.6,29.1,43.7,25.3,8.8,5.7,19.7,23.6,107.4
1983,NBA,Houston Rockets,HOU,False,82,19730,43.3,86.2,0.503,0.4,1.5,0.264,43.0,84.8,0.507,21.2,28.3,0.75,14.3,32.3,46.5,26.8,9.2,4.8,17.9,23.0,108.3
1983,NBA,Indiana Pacers,IND,False,82,19830,43.9,84.8,0.517,0.5,1.7,0.282,43.4,83.2,0.522,21.1,28.1,0.752,14.0,29.9,43.9,26.1,8.9,5.1,19.1,22.0,109.4
1983,NBA,Kansas City Kings,KCK,False,82,19780,40.2,82.6,0.487,0.5,2.1,0.213,39.8,80.4,0.494,24.0,32.9,0.73,14.2,27.4,41.6,22.7,9.2,5.0,19.5,25.6,104.9
1983,NBA,Los Angeles Lakers,LAL,True,82,19730,43.8,89.2,0.49,0.6,2.5,0.259,43.1,86.8,0.497,17.0,23.5,0.725,15.2,25.4,40.5,28.0,9.0,4.5,18.3,21.8,105.2
1983,NBA,Milwaukee Bucks,MIL,True,82,19830,40.4,88.6,0.456,0.5,2.5,0.182,39.9,86.0,0.464,20.1,27.1,0.742,15.8,28.4,44.1,24.7,7.5,3.6,18.4,26.0,101.4
1983,NBA,New Jersey Nets,NJN,True,82,19705,39.0,81.6,0.478,0.5,2.4,0.216,38.5,79.1,0.486,20.5,27.8,0.737,12.9,25.5,38.4,23.2,10.1,5.8,21.9,24.9,98.9
1983,NBA,New York Knicks,NYK,True,82,19805,39.1,82.3,0.475,0.5,2.1,0.229,38.6,80.3,0.481,21.2,28.2,0.75,13.4,29.2,42.6,23.4,8.7,5.0,21.0,26.4,99.9
1983,NBA,Philadelphia 76ers,PHI,True,82,19830,40.6,88.0,0.461,0.6,2.9,0.217,39.9,85.1,0.469,19.1,26.6,0.721,15.6,26.7,42.3,24.6,8.9,6.0,18.7,26.5,100.9
1983,NBA,Phoenix Suns,PHO,True,82,19730,39.6,87.0,0.455,0.5,2.4,0.221,39.0,84.6,0.462,20.4,27.2,0.753,14.5,27.9,42.3,23.8,8.5,4.1,18.7,24.4,100.1
1983,NBA,Portland Trail Blazers,POR,True,82,19755,42.2,86.8,0.486,0.7,2.3,0.293,41.5,84.5,0.491,18.9,24.6,0.768,13.6,28.4,42.0,24.9,7.9,6.0,18.6,26.9,103.9
1983,NBA,San Antonio Spurs,SAS,True,82,19780,42.9,88.4,0.485,0.6,2.4,0.254,42.3,86.1,0.492,20.1,26.3,0.766,13.6,26.6,40.2,27.3,7.7,5.4,16.8,25.8,106.6
1983,NBA,San Diego Clippers,SDC,False,82,19830,42.9,81.2,0.529,0.4,1.5,0.246,42.6,79.7,0.534,23.1,30.9,0.748,12.9,27.8,40.7,24.7,9.3,6.1,20.3,23.1,109.3
1983,NBA,Seattle SuperSonics,SEA,True,82,19805,41.6,90.5,0.46,0.6,2.3,0.249,41.1,88.2,0.466,19.0,25.6,0.739,15.4,28.2,43.6,25.2,8.5,4.2,16.9,25.3,102.8
1983,NBA,Utah Jazz,UTA,False,82,19755,43.0,89.8,0.478,0.5,2.3,0.241,42.4,87.5,0.484,18.6,25.9,0.719,16.3,30.2,46.5,24.9,9.4,5.1,18.1,23.8,105.1
1983,NBA,Washington Bullets,WSB,False,82,19805,40.2,85.8,0.468,0.5,2.0,0.227,39.8,83.9,0.474,18.4,25.4,0.725,13.6,30.6,44.2,22.8,8.5,6.8,18.8,24.1,99.3
1982,NBA,Atlanta Hawks,ATL,True,82,19880,40.0,85.2,0.47,0.6,2.4,0.247,39.4,82.8,0.476,24.0,31.5,0.762,14.4,30.3,44.7,23.7,7.3,5.5,18.3,27.7,104.6
1982,NBA,Boston Celtics,BOS,True,82,19780,41.7,88.8,0.47,0.5,2.4,0.192,41.3,86.4,0.478,19.6,26.0,0.754,14.3,26.9,41.1,23.6,8.1,4.4,17.1,26.8,103.5
1982,NBA,Chicago Bulls,CHI,False,82,19880,44.6,90.1,0.495,0.7,2.4,0.299,43.9,87.7,0.501,18.7,25.0,0.747,13.8,27.1,41.0,24.9,9.8,5.7,15.3,27.1,108.6
1982,NBA,Cleveland Cavaliers,CLE,False,82,19805,44.0,86.0,0.512,0.5,1.6,0.298,43.6,84.4,0.516,23.3,30.9,0.754,13.7,30.9,44.6,26.5,8.0,5.9,17.2,25.3,111.8
1982,NBA,Dallas Mavericks,DAL,False,82,19730,43.6,85.9,0.508,0.4,1.7,0.225,43.2,84.1,0.513,22.8,30.8,0.741,13.7,29.2,42.8,24.5,7.9,6.3,16.9,27.7,110.4
1982,NBA,Denver Nuggets,DEN,True,82,19830,47.0,89.8,0.524,0.7,2.5,0.282,46.3,87.3,0.531,19.1,26.0,0.737,15.0,27.1,42.1,27.7,8.3,6.3,16.3,27.0,113.9
1982,NBA,Detroit Pistons,DET,False,82,19830,43.5,85.4,0.509,0.5,2.0,0.234,43.0,83.4,0.516,19.1,25.7,0.745,13.5,28.3,41.7,25.4,9.1,6.7,19.0,27.7,106.6
1982,NBA,Golden State Warriors,GSW,False,82,19780,42.5,86.7,0.49,0.5,2.1,0.233,42.0,84.7,0.497,22.2,29.5,0.753,13.3,28.8,42.1,24.9,7.9,4.7,16.4,25.8,107.7
1982,NBA,Houston Rockets,HOU,True,82,19780,44.5,89.6,0.497,0.6,2.5,0.238,43.9,87.1,0.504,18.8,25.1,0.747,14.6,28.7,43.3,26.6,8.5,4.4,16.7,25.5,108.3
1982,NBA,Indiana Pacers,IND,False,82,19830,42.5,86.6,0.491,0.4,2.2,0.186,42.1,84.3,0.499,19.1,26.1,0.73,14.8,31.8,46.6,25.2,8.3,4.9,18.6,24.7,104.6
1982,NBA,Kansas City Kings,KCK,False,82,19880,41.4,82.8,0.5,0.6,1.9,0.304,40.9,81.0,0.505,23.8,31.5,0.756,13.9,30.3,44.2,22.0,8.4,5.3,19.1,25.3,107.2
1982,NBA,Los Angeles Lakers,LAL,True,82,19855,43.9,90.0,0.488,0.9,2.5,0.366,43.0,87.5,0.491,16.8,23.5,0.714,14.9,26.4,41.4,27.2,8.4,5.1,17.4,23.5,105.5
1982,NBA,Milwaukee Bucks,MIL,True,82,19805,40.0,85.6,0.467,0.7,2.7,0.254,39.3,82.9,0.474,21.7,29.9,0.725,14.2,26.1,40.3,24.4,8.7,4.2,18.6,26.5,102.3
1982,NBA,New Jersey Nets,NJN,True,82,19780,39.4,81.6,0.482,0.7,2.2,0.31,38.7,79.4,0.487,22.9,30.6,0.749,13.4,27.6,41.1,22.7,9.8,6.3,21.3,25.5,102.3
1982,NBA,New York Knicks,NYK,False,82,19830,43.1,85.4,0.505,0.6,2.0,0.304,42.5,83.4,0.509,21.8,28.8,0.757,13.7,28.8,42.5,25.4,8.6,4.4,17.8,24.5,108.6
1982,NBA,Philadelphia 76ers,PHI,True,82,19855,40.5,85.1,0.476,0.7,2.5,0.259,39.8,82.6,0.483,22.3,30.0,0.742,15.5,28.2,43.7,23.6,8.4,5.6,19.4,26.6,103.9
1982,NBA,Phoenix Suns,PHO,True,82,19830,40.7,87.4,0.466,0.6,2.4,0.255,40.1,84.9,0.472,20.3,26.9,0.754,14.1,28.8,42.8,23.7,9.4,4.4,16.9,25.1,102.4
1982,NBA,Portland Trail Blazers,POR,False,82,19780,43.9,88.1,0.499,0.7,2.5,0.262,43.3,85.6,0.506,19.7,26.0,0.758,14.7,28.6,43.3,25.5,8.5,5.2,17.5,25.9,108.2
1982,NBA,San Antonio Spurs,SAS,True,82,19755,42.3,87.5,0.483,0.7,2.4,0.291,41.6,85.2,0.488,22.4,29.6,0.758,13.6,28.8,42.5,24.1,7.2,5.1,16.0,25.8,107.6
1982,NBA,San Diego Clippers,SDC,False,82,19755,44.8,85.1,0.526,0.4,1.7,0.247,44.4,83.4,0.532,23.8,31.7,0.751,12.4,27.3,39.6,25.5,9.2,5.8,16.0,25.4,113.8
1982,NBA,Seattle SuperSonics,SEA,True,82,19830,41.3,89.6,0.461,0.6,2.4,0.239,40.7,87.2,0.467,19.2,26.4,0.727,15.0,29.3,44.3,24.1,8.0,3.8,17.0,26.0,102.3
1982,NBA,Utah Jazz,UTA,False,82,19780,44.8,88.0,0.509,0.6,2.3,0.255,44.2,85.6,0.516,21.5,28.8,0.745,14.6,30.4,45.0,25.1,7.7,4.9,16.5,24.0,111.7
1982,NBA,Washington Bullets,WSB,True,82,19830,40.9,88.0,0.465,0.5,2.2,0.24,40.4,85.8,0.471,20.0,27.2,0.735,13.5,30.6,44.2,23.0,7.6,6.6,16.1,23.2,102.5
1981,NBA,Atlanta Hawks,ATL,False,82,19930,41.2,83.2,0.495,0.4,1.8,0.211,40.8,81.4,0.502,24.5,32.0,0.766,14.6,28.1,42.7,23.4,9.1,6.7,20.4,26.8,107.3
1981,NBA,Boston Celtics,BOS,True,82,19780,40.6,87.8,0.462,0.4,1.7,0.216,40.2,86.2,0.467,21.1,27.4,0.769,14.3,26.2,40.5,22.8,8.9,4.2,17.7,24.8,102.6
1981,NBA,Chicago Bulls,CHI,True,82,19780,42.5,86.9,0.489,0.6,2.7,0.233,41.9,84.2,0.497,20.1,26.7,0.755,13.8,25.3,39.1,23.5,9.5,5.3,18.1,25.7,105.8
1981,NBA,Cleveland Cavaliers,CLE,False,82,19780,43.4,86.3,0.503,0.6,2.0,0.31,42.8,84.3,0.508,21.7,28.8,0.752,13.9,30.1,44.0,26.1,8.2,5.5,17.7,23.5,109.1
1981,NBA,Dallas Mavericks,DAL,False,82,19780,44.5,86.8,0.513,0.4,1.7,0.263,44.1,85.2,0.518,21.3,28.3,0.754,14.4,30.7,45.2,25.8,8.8,5.9,17.6,26.9,110.8
1981,NBA,Denver Nuggets,DEN,False,82,19955,44.5,87.8,0.506,0.5,1.8,0.272,44.0,86.1,0.511,20.4,27.5,0.743,14.5,29.4,43.8,27.7,7.7,6.0,17.0,26.1,109.8
1981,NBA,Detroit Pistons,DET,False,82,19755,42.0,82.5,0.509,0.4,1.5,0.244,41.6,80.9,0.514,20.0,26.6,0.75,13.1,28.8,41.8,24.4,9.5,7.0,21.6,25.1,104.3
1981,NBA,Golden State Warriors,GSW,False,82,19730,43.7,86.8,0.504,0.4,1.9,0.231,43.3,84.9,0.51,21.7,29.0,0.748,13.7,26.6,40.3,26.8,8.6,4.7,16.7,25.2,109.7
1981,NBA,Houston Rockets,HOU,True,82,19805,43.6,88.5,0.493,0.6,2.1,0.287,43.0,86.4,0.498,18.9,25.4,0.744,14.2,28.5,42.7,26.4,8.3,4.4,17.2,23.8,106.7
1981,NBA,Indiana Pacers,IND,True,82,19730,41.7,85.2,0.489,0.5,2.2,0.229,41.2,83.1,0.496,21.2,27.6,0.767,15.0,29.0,44.0,25.5,8.4,5.3,19.9,24.9,105.0
1981,NBA,Kansas City Kings,KCK,True,82,19830,40.9,85.0,0.481,0.4,1.8,0.203,40.5,83.2,0.487,22.6,29.9,0.756,13.6,30.0,43.6,22.2,8.6,4.6,18.2,24.1,104.7
1981,NBA,Los Angeles Lakers,LAL,True,82,19805,42.3,90.9,0.465,0.5,2.2,0.228,41.8,88.7,0.471,18.9,25.5,0.741,16.3,26.8,43.1,26.9,8.9,4.2,17.4,22.1,103.9
1981,NBA,Milwaukee Bucks,MIL,True,82,19755,38.8,84.6,0.459,0.4,2.3,0.176,38.4,82.3,0.467,23.7,31.7,0.749,14.8,25.9,40.7,23.8,8.6,4.7,19.6,24.0,101.8
1981,NBA,New Jersey Nets,NJN,False,82,19805,41.6,82.4,0.505,0.3,1.5,0.215,41.3,80.9,0.51,23.1,30.7,0.755,12.2,28.8,41.0,24.7,9.4,5.8,18.9,24.1,106.7
1981,NBA,New York Knicks,NYK,True,82,19830,42.6,85.0,0.501,0.5,2.1,0.25,42.1,82.9,0.508,18.7,24.9,0.751,13.7,29.4,43.2,25.0,8.3,5.4,19.9,23.9,104.4
1981,NBA,Philadelphia 76ers,PHI,True,82,19855,38.7,85.8,0.451,0.6,2.3,0.24,38.1,83.4,0.457,21.6,29.1,0.744,15.0,26.7,41.8,23.8,9.6,4.4,19.2,23.9,99.5
1981,NBA,Phoenix Suns,PHO,True,82,19755,39.1,83.8,0.466,0.8,2.4,0.33,38.3,81.3,0.47,20.4,27.6,0.739,13.5,26.5,39.9,22.8,10.6,4.7,20.3,24.5,99.4
1981,NBA,Portland Trail Blazers,POR,True,82,19855,42.1,86.3,0.488,0.4,1.7,0.228,41.7,84.5,0.493,21.2,27.9,0.759,14.7,28.4,43.0,24.7,9.4,5.0,18.5,22.7,105.7
1981,NBA,San Antonio Spurs,SAS,True,82,19805,42.2,89.3,0.472,0.5,2.0,0.268,41.6,87.3,0.477,20.8,28.1,0.74,14.3,25.6,39.9,26.0,8.2,5.7,16.7,25.9,105.7
1981,NBA,San Diego Clippers,SDC,False,82,19730,42.6,84.4,0.505,0.4,1.9,0.216,42.2,82.5,0.511,22.1,29.5,0.747,13.2,28.8,42.1,25.4,8.3,4.8,18.8,24.3,107.6
1981,NBA,Seattle SuperSonics,SEA,False,82,19780,41.8,89.8,0.465,0.5,1.9,0.268,41.3,87.9,0.47,20.8,28.1,0.74,15.1,28.5,43.6,24.7,9.0,4.7,16.3,24.7,104.8
1981,NBA,Utah Jazz,UTA,False,82,19730,42.7,87.4,0.489,0.6,1.8,0.306,42.2,85.6,0.493,23.4,30.8,0.76,14.4,30.4,44.8,24.7,7.4,5.1,16.2,23.1,109.4
1981,NBA,Washington Bullets,WSB,False,82,19780,41.7,88.8,0.47,0.4,2.1,0.21,41.3,86.7,0.476,18.8,25.6,0.735,14.3,31.3,45.5,24.4,8.8,5.6,16.7,22.4,102.7
1980,NBA,Atlanta Hawks,ATL,True,82,19780,38.6,84.3,0.458,0.6,2.2,0.251,38.0,82.1,0.463,24.5,32.1,0.765,15.5,28.7,44.2,21.6,8.4,6.8,20.4,26.6,102.3
1980,NBA,Boston Celtics,BOS,True,82,19880,40.5,86.0,0.47,0.9,3.0,0.286,39.6,83.0,0.477,20.1,26.1,0.77,13.7,27.0,40.7,22.0,8.1,4.9,19.2,24.2,101.9
1980,NBA,Chicago Bulls,CHI,False,82,19905,42.4,85.5,0.496,0.6,2.4,0.271,41.8,83.1,0.503,21.4,27.9,0.768,13.7,27.8,41.5,25.0,10.0,5.9,18.3,26.1,107.0
1980,NBA,Cleveland Cavaliers,CLE,False,82,19930,43.4,86.7,0.501,0.7,2.5,0.291,42.7,84.2,0.507,18.8,24.5,0.765,14.0,30.1,44.1,25.2,8.1,5.6,19.0,23.2,106.4
1980,NBA,Denver Nuggets,DEN,False,82,19830,43.5,88.4,0.492,0.8,2.5,0.327,42.7,85.9,0.497,19.8,26.0,0.76,13.9,30.1,44.1,26.7,9.5,5.3,16.7,23.7,107.6
1980,NBA,Detroit Pistons,DET,False,82,19780,43.6,87.9,0.496,0.6,2.3,0.277,42.9,85.6,0.502,21.0,27.2,0.773,14.9,29.1,44.1,26.1,9.9,5.3,17.9,21.2,108.8
1980,NBA,Golden State Warriors,GSW,False,82,19880,41.3,83.8,0.493,0.9,2.6,0.329,40.4,81.2,0.498,22.9,30.6,0.749,12.7,30.8,43.5,25.1,8.6,4.3,17.8,21.4,106.3
1980,NBA,Houston Rockets,HOU,True,82,19930,43.5,87.9,0.496,0.7,2.6,0.27,42.9,85.3,0.502,20.2,25.6,0.788,15.4,27.6,42.9,26.5,9.3,5.1,19.0,24.4,108.0
1980,NBA,Indiana Pacers,IND,False,82,19855,42.7,87.3,0.489,0.6,2.6,0.246,42.1,84.7,0.497,20.1,26.6,0.756,16.1,29.5,45.7,26.9,8.5,5.4,20.3,23.5,106.2
1980,NBA,Kansas City Kings,KCK,True,82,19805,39.1,82.1,0.476,0.5,2.0,0.238,38.6,80.1,0.482,22.4,29.3,0.763,13.4,31.0,44.4,20.9,8.2,5.0,20.7,24.3,101.0
1980,NBA,Los Angeles Lakers,LAL,True,82,19880,43.2,91.9,0.47,0.9,3.2,0.285,42.3,88.7,0.477,16.6,21.9,0.759,15.2,26.0,41.2,27.0,9.2,4.4,16.5,21.6,103.9
1980,NBA,Milwaukee Bucks,MIL,True,82,19805,40.9,88.6,0.462,0.9,3.6,0.249,40.0,85.0,0.471,20.3,26.9,0.753,16.1,27.1,43.2,25.5,8.5,4.2,19.4,22.6,102.9
1980,NBA,New Jersey Nets,NJN,False,82,19805,39.8,84.9,0.469,0.7,2.4,0.279,39.1,82.5,0.474,22.4,29.4,0.761,14.7,29.7,44.3,25.0,9.7,5.9,19.3,23.3,102.5
1980,NBA,New York Knicks,NYK,False,82,19780,42.2,85.4,0.495,0.6,2.3,0.278,41.6,83.1,0.501,22.4,29.1,0.77,14.7,27.7,42.4,24.4,9.3,4.4,19.3,23.3,107.5
1980,NBA,Philadelphia 76ers,PHI,True,82,19855,40.4,88.7,0.455,0.9,3.3,0.271,39.5,85.5,0.463,19.2,25.2,0.765,15.5,27.6,43.1,24.5,10.3,4.6,18.3,24.6,101.0
1980,NBA,Phoenix Suns,PHO,True,82,19755,41.3,86.7,0.476,1.2,3.4,0.337,40.1,83.2,0.482,18.5,24.6,0.752,14.1,28.4,42.4,23.5,10.2,4.5,19.3,23.8,102.2
1980,NBA,Portland Trail Blazers,POR,True,82,19780,41.2,86.3,0.478,0.7,2.3,0.296,40.5,84.0,0.483,21.1,28.1,0.752,14.0,29.0,43.0,24.7,9.3,4.9,17.8,23.1,104.3
1980,NBA,San Antonio Spurs,SAS,True,82,19755,44.4,88.7,0.5,1.0,3.2,0.306,43.4,85.6,0.507,19.2,25.3,0.758,13.8,27.4,41.3,28.2,9.2,5.1,16.8,24.3,109.0
1980,NBA,San Diego Clippers,SDC,False,82,19755,45.0,90.0,0.5,0.5,2.2,0.23,44.4,87.7,0.507,19.3,25.0,0.773,14.6,29.8,44.4,24.1,9.2,4.9,16.7,22.6,109.8
1980,NBA,Seattle SuperSonics,SEA,True,82,19830,40.5,88.3,0.459,0.7,2.9,0.246,39.8,85.4,0.466,19.5,25.5,0.764,14.3,28.6,42.9,24.0,8.7,4.7,18.1,23.7,101.2
1980,NBA,Utah Jazz,UTA,False,82,19805,44.2,89.2,0.496,0.8,2.6,0.318,43.4,86.6,0.501,21.1,27.4,0.772,14.4,28.4,42.8,24.8,8.8,4.9,15.8,22.1,110.4
1980,NBA,Washington Bullets,WSB,True,82,19880,42.5,91.4,0.465,0.7,2.5,0.262,41.9,88.9,0.471,20.0,25.7,0.777,14.1,31.4,45.5,24.9,8.6,6.1,14.4,22.4,105.7
1979,NBA,Atlanta Hawks,ATL,True,82,19855,39.7,81.2,0.489,,,,39.7,81.2,0.489,24.1,32.2,0.75,13.9,28.8,42.7,22.7,7.6,6.6,21.2,25.2,103.6
1979,NBA,Boston Celtics,BOS,False,82,19680,44.2,87.0,0.508,,,,44.2,87.0,0.508,18.1,23.8,0.759,12.9,28.1,41.0,24.9,8.2,5.0,18.4,23.2,106.4
1979,NBA,Chicago Bulls,CHI,False,82,19780,43.4,87.3,0.497,,,,43.4,87.3,0.497,18.3,23.9,0.763,12.9,28.0,40.9,25.3,10.0,5.9,17.3,24.7,105.1
1979,NBA,Cleveland Cavaliers,CLE,False,82,19680,42.8,84.9,0.503,,,,42.8,84.9,0.503,21.8,28.8,0.758,13.3,30.7,44.1,24.5,7.8,6.0,18.5,23.8,107.3
1979,NBA,Denver Nuggets,DEN,True,82,19705,41.8,87.6,0.477,,,,41.8,87.6,0.477,19.7,26.2,0.752,14.0,27.9,42.0,25.0,8.5,5.4,17.6,26.0,103.2
1979,NBA,Detroit Pistons,DET,False,82,19780,42.5,86.3,0.493,,,,42.5,86.3,0.493,19.6,26.0,0.755,14.7,29.7,44.5,24.9,7.5,5.7,19.7,21.7,104.6
1979,NBA,Golden State Warriors,GSW,False,82,19780,41.5,86.1,0.481,,,,41.5,86.1,0.481,19.0,25.6,0.744,13.6,30.1,43.7,24.9,7.6,4.3,18.8,22.0,102.0
1979,NBA,Houston Rockets,HOU,True,82,19780,44.4,89.1,0.498,,,,44.4,89.1,0.498,19.0,25.8,0.736,13.9,27.1,40.9,26.6,7.7,5.0,16.4,24.0,107.7
1979,NBA,Indiana Pacers,IND,False,82,19705,41.5,86.7,0.478,,,,41.5,86.7,0.478,21.6,27.9,0.773,15.0,30.1,45.1,25.2,7.8,5.1,18.7,24.2,104.5
1979,NBA,Kansas City Kings,KCK,True,82,19855,38.7,79.6,0.486,,,,38.7,79.6,0.486,24.5,32.6,0.749,13.0,28.7,41.7,20.0,7.6,4.9,21.2,25.1,101.9
1979,NBA,Los Angeles Lakers,LAL,True,82,19780,43.5,89.9,0.484,,,,43.5,89.9,0.484,16.2,22.1,0.733,14.8,28.5,43.2,25.6,8.4,4.1,17.7,22.4,103.2
1979,NBA,Milwaukee Bucks,MIL,False,82,19880,41.7,85.1,0.49,,,,41.7,85.1,0.49,20.6,27.4,0.753,13.9,27.6,41.6,26.1,8.6,5.2,19.8,21.9,104.0
1979,NBA,New Jersey Nets,NJN,True,82,19755,38.9,81.1,0.48,,,,38.9,81.1,0.48,24.0,31.7,0.755,13.7,29.6,43.3,24.2,9.6,5.5,21.3,24.5,101.8
1979,NBA,New Orleans Jazz,NOJ,False,82,19705,43.3,90.2,0.481,,,,43.3,90.2,0.481,18.7,25.2,0.742,16.7,29.9,46.6,25.4,10.7,6.3,17.9,23.1,105.4
1979,NBA,New York Knicks,NYK,False,82,19780,41.6,86.3,0.483,,,,41.6,86.3,0.483,22.1,29.0,0.761,14.2,28.8,43.0,24.5,8.7,4.4,18.0,22.7,105.4
1979,NBA,Philadelphia 76ers,PHI,True,82,19805,40.2,86.6,0.464,,,,40.2,86.6,0.464,19.8,26.5,0.749,14.2,28.5,42.7,23.8,9.0,4.0,18.5,24.2,100.3
1979,NBA,Phoenix Suns,PHO,True,82,19780,42.2,85.3,0.495,,,,42.2,85.3,0.495,18.0,23.8,0.755,13.8,27.1,40.9,23.4,9.9,4.5,20.6,24.0,102.4
1979,NBA,Portland Trail Blazers,POR,True,82,19780,40.5,82.8,0.488,,,,40.5,82.8,0.488,22.2,29.3,0.755,12.7,27.6,40.2,23.0,9.4,5.0,19.4,25.9,103.1
1979,NBA,San Antonio Spurs,SAS,True,82,19830,41.6,87.2,0.477,,,,41.6,87.2,0.477,19.3,25.6,0.751,14.2,27.7,41.9,24.4,8.6,4.4,18.6,23.7,102.4
1979,NBA,San Diego Clippers,SDC,False,82,19730,43.9,89.3,0.491,,,,43.9,89.3,0.491,20.1,26.3,0.767,14.8,26.6,41.4,21.7,8.6,4.0,17.4,23.6,107.9
1979,NBA,Seattle SuperSonics,SEA,True,82,19755,40.8,88.2,0.463,,,,40.8,88.2,0.463,18.4,24.8,0.743,13.6,28.8,42.4,22.4,8.9,4.8,17.5,24.2,100.1
1979,NBA,Washington Bullets,WSB,True,82,19780,43.3,91.3,0.475,,,,43.3,91.3,0.475,16.0,21.6,0.741,13.4,29.0,42.4,24.8,8.3,4.9,15.2,24.4,102.7
1978,NBA,Atlanta Hawks,ATL,True,82,19830,37.1,78.2,0.474,,,,37.1,78.2,0.474,25.7,34.3,0.748,13.6,30.5,44.1,20.8,8.8,5.7,23.2,24.9,99.8
1978,NBA,Boston Celtics,BOS,False,82,19830,40.4,88.7,0.456,,,,40.4,88.7,0.456,20.0,26.0,0.769,13.0,29.4,42.5,22.6,8.7,4.3,16.1,21.4,100.9
1978,NBA,Buffalo Braves,BUF,False,82,19805,42.1,88.4,0.476,,,,42.1,88.4,0.476,19.7,26.1,0.753,13.7,30.0,43.7,24.8,8.4,4.4,17.1,23.3,103.8
