seas_id,season,player_id,player,birth_year,pos,age,experience,lg,tm,g,gs,mp,fg_per_36_min,fga_per_36_min,fg_percent,x3p_per_36_min,x3pa_per_36_min,x3p_percent,x2p_per_36_min,x2pa_per_36_min,x2p_percent,ft_per_36_min,fta_per_36_min,ft_percent,orb_per_36_min,drb_per_36_min,trb_per_36_min,ast_per_36_min,stl_per_36_min,blk_per_36_min,tov_per_36_min,pf_per_36_min,pts_per_36_min
31411,2024,4654,Luka Dončić,,PG,24.0,6,NBA,DAL,3,3.0,110.0,13.1,23.6,0.556,5.9,12.1,0.486,7.2,11.5,0.629,6.2,8.8,0.704,0.7,10.8,11.5,9.5,1.0,0.3,3.3,2.0,38.3
31412,2024,4982,Luka Garza,,C,25.0,3,NBA,MIN,1,0.0,1.0,36.0,36.0,1.0,0.0,0.0,,36.0,36.0,1.0,0.0,0.0,,0.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,72.0
31413,2024,4755,Luka Šamanić,,PF,24.0,4,NBA,UTA,2,0.0,8.0,13.5,27.0,0.5,4.5,9.0,0.5,9.0,18.0,0.5,0.0,0.0,,0.0,4.5,4.5,0.0,4.5,0.0,0.0,0.0,31.5
31414,2024,4538,Luke Kennard,,SG,27.0,7,NBA,MEM,1,0.0,15.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,,7.2,7.2,1.0,2.4,2.4,4.8,4.8,0.0,0.0,2.4,0.0,7.2
31415,2024,4539,Luke Kornet,,C,28.0,7,NBA,BOS,2,0.0,19.0,0.0,1.9,0.0,0.0,0.0,,0.0,1.9,0.0,0.0,0.0,,1.9,1.9,3.8,5.7,0.0,1.9,1.9,1.9,0.0
31416,2024,4860,Malachi Flynn,,PG,25.0,4,NBA,TOR,4,0.0,42.0,5.1,11.1,0.462,2.6,5.1,0.5,2.6,6.0,0.429,0.9,0.9,1.0,0.0,0.9,0.9,3.4,2.6,0.0,5.1,5.1,13.7
31417,2024,5079,Malaki Branham,,SG,20.0,2,NBA,SAS,4,0.0,62.0,6.4,19.2,0.333,2.3,7.0,0.333,4.1,12.2,0.333,1.2,1.2,1.0,0.0,2.9,2.9,4.6,1.7,0.0,3.5,1.2,16.3
31418,2024,4424,Malcolm Brogdon,,PG,31.0,8,NBA,POR,4,0.0,109.0,9.9,22.5,0.441,3.3,7.9,0.417,6.6,14.5,0.455,2.3,3.3,0.7,1.3,4.3,5.6,5.3,0.3,0.0,2.0,2.0,25.4
31419,2024,4426,Malik Beasley,,SG,27.0,8,NBA,MIL,3,3.0,95.0,3.8,9.1,0.417,2.3,6.4,0.353,1.5,2.7,0.571,0.8,2.3,0.333,0.4,3.8,4.2,2.3,2.3,0.0,2.3,2.7,10.6
31420,2024,4541,Malik Monk,,SG,25.0,7,NBA,SAC,3,0.0,66.0,7.1,18.0,0.394,3.8,10.9,0.35,3.3,7.1,0.462,4.4,4.9,0.889,1.1,1.6,2.7,8.7,0.0,1.6,3.3,2.7,22.4
31421,2024,5080,MarJon Beauchamp,,SF,23.0,2,NBA,MIL,2,0.0,33.0,5.5,8.7,0.625,2.2,3.3,0.667,3.3,5.5,0.6,0.0,0.0,,2.2,1.1,3.3,0.0,0.0,0.0,1.1,6.5,13.1
31422,2024,5148,Marcus Sasser,,PG,23.0,1,NBA,DET,4,0.0,38.0,5.7,10.4,0.545,3.8,6.6,0.571,1.9,3.8,0.5,0.0,0.0,,0.9,6.6,7.6,4.7,0.9,0.0,1.9,1.9,15.2
31423,2024,4275,Marcus Smart,,PG,29.0,10,NBA,MEM,4,4.0,131.0,7.1,13.5,0.531,3.0,7.7,0.393,4.1,5.8,0.714,1.6,2.5,0.667,0.5,2.5,3.0,6.3,3.3,0.5,4.1,3.8,19.0
31424,2024,5081,Mark Williams,,C,22.0,2,NBA,CHO,3,3.0,74.0,6.8,8.8,0.778,0.0,0.0,,6.8,8.8,0.778,2.4,2.4,1.0,3.4,8.8,12.2,1.5,1.5,1.0,1.9,3.9,16.1
31425,2024,4544,Markelle Fultz,,PG,25.0,7,NBA,ORL,4,4.0,115.0,6.9,13.8,0.5,0.0,0.9,0.0,6.9,12.8,0.537,0.0,0.3,0.0,1.9,2.8,4.7,5.3,1.6,0.6,1.6,1.6,13.8
31426,2024,4656,Marvin Bagley III,,C,24.0,6,NBA,DET,4,0.0,68.0,8.5,12.7,0.667,0.5,1.1,0.5,7.9,11.6,0.682,6.9,7.9,0.867,2.6,9.0,11.6,2.6,0.0,0.5,0.5,2.1,24.4
31427,2024,4180,Mason Plumlee,,C,33.0,11,NBA,LAC,4,0.0,72.0,5.0,7.5,0.667,0.0,0.0,,5.0,7.5,0.667,1.5,4.0,0.375,4.0,8.5,12.5,2.5,0.0,0.5,1.5,3.0,11.5
31428,2024,4760,Matisse Thybulle,,SG,26.0,5,NBA,POR,4,4.0,66.0,3.8,8.2,0.467,2.7,7.1,0.385,1.1,1.1,1.0,0.0,0.0,,0.5,1.1,1.6,1.6,1.1,0.5,1.1,2.2,10.4
31429,2024,4988,Matt Ryan,,SF,26.0,3,NBA,NOP,3,0.0,67.0,4.3,12.4,0.348,3.8,11.3,0.333,0.5,1.1,0.5,0.5,0.5,1.0,0.5,2.7,3.2,3.2,1.1,0.5,1.1,3.8,12.9
31430,2024,5082,Max Christie,,SG,20.0,2,NBA,LAL,1,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31431,2024,4763,Max Strus,,SF,27.0,5,NBA,CLE,4,4.0,152.0,5.0,14.2,0.35,3.3,9.5,0.35,1.7,4.7,0.35,1.4,1.7,0.857,0.2,7.1,7.3,3.6,0.7,0.5,0.7,2.1,14.7
31432,2024,4547,Maxi Kleber,,PF,32.0,7,NBA,DAL,3,1.0,71.0,2.0,7.1,0.286,1.5,4.1,0.375,0.5,3.0,0.167,1.0,1.0,1.0,2.0,6.6,8.6,3.0,0.5,0.5,1.0,3.0,6.6
31433,2024,5149,Maxwell Lewis,,SF,21.0,1,NBA,LAL,1,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31434,2024,4766,Michael Porter Jr.,,SF,25.0,5,NBA,DEN,4,4.0,102.0,6.7,14.8,0.452,3.5,9.5,0.37,3.2,5.3,0.6,0.4,0.4,1.0,2.1,10.2,12.4,3.2,0.7,0.4,1.1,3.9,17.3
31435,2024,4658,Mikal Bridges,,SG,27.0,6,NBA,BRK,3,3.0,108.0,7.3,14.0,0.524,1.3,4.0,0.333,6.0,10.0,0.6,4.7,5.0,0.933,1.3,4.3,5.7,3.7,1.3,0.3,3.0,3.0,20.7
31436,2024,3779,Mike Conley,,PG,36.0,17,NBA,MIN,3,3.0,87.0,5.0,11.6,0.429,2.1,6.6,0.313,2.9,5.0,0.583,0.8,0.8,1.0,1.7,2.5,4.1,4.6,0.8,0.4,0.4,2.1,12.8
