seas_id,season,player_id,player,birth_year,pos,age,experience,lg,tm,g,mp,pg_percent,sg_percent,sf_percent,pf_percent,c_percent,on_court_plus_minus_per_100_poss,net_plus_minus_per_100_poss,bad_pass_turnover,lost_ball_turnover,shooting_foul_committed,offensive_foul_committed,shooting_foul_drawn,offensive_foul_drawn,points_generated_by_assists,and1,fga_blocked
27521,2018,3356,Tony Parker,,PG,35,17,NBA,SAS,55,1071,72.0,28.0,,,,-1.1,-5.6,40,18,21,2,33,2.0,463,8,22
27522,2018,4212,Tony Snell,,SG,26,5,NBA,MIL,75,2053,,66.0,31.0,3.0,,-1.1,-2.1,22,6,58,4,20,2.0,233,2,18
27523,2018,4570,Torrey Craig,,SF,27,1,NBA,DEN,39,629,,8.0,86.0,7.0,,-0.3,-1.9,8,6,36,2,12,4.0,59,0,14
27524,2018,4295,Travis Wear,,SF,27,2,NBA,LAL,17,228,,,56.0,44.0,,2.4,4.1,3,2,17,0,3,1.0,19,0,1
27525,2018,4455,Treveon Graham,,SG,24,2,NBA,CHO,63,1050,,29.0,64.0,7.0,,-4.1,-5.8,8,3,50,4,25,13.0,139,5,13
27526,2018,3563,Trevor Ariza,,SF,32,14,NBA,HOU,67,2269,,14.0,81.0,5.0,,8.3,-0.7,22,17,34,7,36,9.0,269,13,21
27527,2018,3977,Trevor Booker,,PF,30,8,NBA,TOT,68,1158,,,3.0,75.0,23.0,-0.4,-1.7,18,19,51,11,43,1.0,209,13,26
27528,2018,3977,Trevor Booker,,PF,30,8,NBA,BRK,18,395,,,,44.0,56.0,4.7,9.6,11,6,21,7,17,1.0,98,5,10
27529,2018,3977,Trevor Booker,,PF,30,8,NBA,PHI,33,494,,,5.0,95.0,,-4.4,-10.4,5,9,22,2,19,0.0,70,5,9
27530,2018,3977,Trevor Booker,,PF,30,8,NBA,IND,17,269,,,1.0,84.0,14.0,-0.5,-2.2,2,4,8,2,7,0.0,41,3,7
27531,2018,4214,Trey Burke,,PG,25,5,NBA,NYK,36,785,100.0,,,,,-5.5,-1.9,26,9,15,4,28,1.0,394,8,8
27532,2018,4369,Trey Lyles,,PF,22,3,NBA,DEN,73,1391,,,,77.0,23.0,-0.1,-2.1,30,19,79,4,72,1.0,221,16,25
27533,2018,4571,Trey McKinney-Jones,,SG,27,1,NBA,IND,1,1,,100.0,,,,0.0,-1.6,0,0,0,0,0,0.0,0,0,0
27534,2018,4058,Tristan Thompson,,C,26,7,NBA,CLE,53,1072,,,,4.0,96.0,-4.5,-7.5,5,13,51,14,35,2.0,77,11,20
27535,2018,4215,Troy Daniels,,SG,26,5,NBA,PHO,79,1622,13.0,84.0,3.0,,,-12.3,-4.5,24,13,57,12,18,2.0,111,0,16
27536,2018,4456,Troy Williams,,SF,23,2,NBA,TOT,21,307,,1.0,92.0,7.0,,-6.0,-2.7,11,2,15,1,15,1.0,37,6,3
27537,2018,4456,Troy Williams,,SF,23,2,NBA,HOU,4,17,,,100.0,,,-64.0,-72.9,1,0,2,0,2,0.0,3,1,0
27538,2018,4456,Troy Williams,,SF,23,2,NBA,NYK,17,290,,2.0,91.0,7.0,,-2.6,1.4,10,2,13,1,13,1.0,34,5,3
27539,2018,4572,Tyler Cavanaugh,,PF,23,1,NBA,ATL,39,518,,,,29.0,71.0,-3.7,2.5,6,3,25,4,8,0.0,69,2,9
27540,2018,4573,Tyler Dorsey,,SG,21,1,NBA,ATL,56,974,9.0,70.0,21.0,,,-8.1,-2.8,20,8,31,3,24,5.0,190,7,29
27541,2018,4296,Tyler Ennis,,PG,23,4,NBA,LAL,54,683,85.0,15.0,,,,-0.8,0.9,24,7,33,4,10,6.0,249,2,20
27542,2018,4297,Tyler Johnson,,PG,25,4,NBA,MIA,72,2052,98.0,2.0,,,,2.1,2.4,50,16,88,7,51,13.0,410,14,39
27543,2018,4574,Tyler Lydon,,PF,21,1,NBA,DEN,1,2,,,,100.0,,-125.0,-126.3,0,0,0,0,0,0.0,0,0,0
27544,2018,4457,Tyler Ulis,,PG,22,2,NBA,PHO,71,1658,100.0,,,,,-9.3,0.5,96,22,43,1,40,12.0,735,5,42
27545,2018,4136,Tyler Zeller,,C,28,6,NBA,TOT,66,1109,,,,1.0,99.0,0.7,3.7,10,15,76,15,41,2.0,118,16,34
27546,2018,4136,Tyler Zeller,,C,28,6,NBA,BRK,42,703,,,,1.0,99.0,-0.8,3.8,6,13,46,10,33,1.0,72,14,24
27547,2018,4136,Tyler Zeller,,C,28,6,NBA,MIL,24,406,,,,,100.0,3.2,3.6,4,2,30,5,8,1.0,46,2,10
27548,2018,3912,Tyreke Evans,,PG,28,9,NBA,MEM,52,1607,26.0,69.0,5.0,,,1.0,12.6,73,19,47,10,90,1.0,630,22,65
27549,2018,4575,Tyrone Wallace,,PG,23,1,NBA,LAC,30,851,64.0,36.0,,,,0.1,-0.3,21,17,36,4,30,1.0,159,4,36
27550,2018,3360,Tyson Chandler,,C,35,17,NBA,PHO,46,1151,,,,3.0,97.0,-10.7,-1.5,26,8,47,20,38,4.0,114,4,6
27551,2018,4370,Tyus Jones,,PG,21,3,NBA,MIN,82,1467,98.0,2.0,,,,6.4,6.1,33,11,52,10,37,11.0,544,10,18
27552,2018,3491,Udonis Haslem,,C,37,15,NBA,MIA,14,72,,,,34.0,66.0,1.4,0.4,0,2,2,0,1,0.0,12,0,0
27553,2018,4216,Vander Blue,,SG,25,3,NBA,LAL,5,45,,42.0,58.0,,,16.1,17.9,1,0,1,0,1,0.0,8,0,0
27554,2018,4217,Victor Oladipo,,SG,25,5,NBA,IND,75,2552,1.0,92.0,7.0,,,6.4,13.7,100,73,71,15,158,10.0,751,31,88
27555,2018,3166,Vince Carter,,SF,41,20,NBA,SAC,58,1026,,4.0,52.0,44.0,,-4.2,4.6,24,4,59,4,14,6.0,162,2,4
27556,2018,4576,Vince Hunter,,PF,23,1,NBA,MEM,4,7,,32.0,37.0,31.0,,27.7,34.3,0,1,0,0,0,0.0,0,0,0
27557,2018,4458,Wade Baldwin,,PG,21,2,NBA,POR,7,80,50.0,51.0,,,,5.1,2.3,0,1,3,1,6,1.0,11,2,1
27558,2018,4577,Walt Lemon Jr.,,PG,25,1,NBA,NOP,5,35,94.0,6.0,,,,-15.0,-17.0,1,0,4,0,2,1.0,12,1,4
27559,2018,3913,Wayne Ellington,,SG,30,9,NBA,MIA,77,2041,22.0,49.0,29.0,,,3.3,4.6,26,14,56,2,21,2.0,188,7,14
27560,2018,4459,Wayne Selden,,SG,23,2,NBA,MEM,35,692,5.0,60.0,30.0,5.0,,-8.7,-2.6,28,12,19,7,27,3.0,147,7,19
27561,2018,4578,Wes Iwundu,,SF,23,1,NBA,ORL,62,1020,,30.0,64.0,6.0,,-5.0,-0.1,16,5,37,2,24,6.0,138,5,17
27562,2018,3978,Wesley Johnson,,SF,30,8,NBA,LAC,74,1486,,1.0,91.0,8.0,,-0.7,-1.7,31,13,86,3,27,3.0,147,5,9
27563,2018,3914,Wesley Matthews,,SF,31,9,NBA,DAL,63,2131,,33.0,67.0,,,-8.1,-9.9,52,21,62,3,43,22.0,429,9,25
27564,2018,4140,Will Barton,,SG,27,6,NBA,DEN,81,2683,1.0,45.0,54.0,1.0,,1.3,0.2,63,43,72,11,96,9.0,782,26,70
27565,2018,4371,Willie Cauley-Stein,,C,24,3,NBA,SAC,73,2044,,,,17.0,84.0,-8.1,-0.8,42,32,101,23,125,7.0,386,26,68
27566,2018,4372,Willie Reed,,C,27,3,NBA,TOT,42,428,,,,,100.0,1.8,1.7,6,6,34,5,24,2.0,22,5,14
27567,2018,4372,Willie Reed,,C,27,3,NBA,LAC,39,419,,,,,100.0,2.1,2.0,6,6,33,4,24,1.0,20,5,14
27568,2018,4372,Willie Reed,,C,27,3,NBA,DET,3,9,,,,,100.0,-9.2,-9.0,0,0,1,1,0,1.0,2,0,0
27569,2018,4460,Willy Hernangómez,,C,23,2,NBA,TOT,48,495,,,,,100.0,0.7,2.6,11,9,30,6,40,1.0,81,8,15
27570,2018,4460,Willy Hernangómez,,C,23,2,NBA,NYK,26,233,,,,,100.0,-3.7,0.3,9,8,14,4,14,1.0,49,4,6
27571,2018,4460,Willy Hernangómez,,C,23,2,NBA,CHO,22,262,,,,,100.0,4.6,4.7,2,1,16,2,26,0.0,32,4,9
27572,2018,3793,Wilson Chandler,,SF,30,10,NBA,DEN,74,2346,,,69.0,31.0,,1.6,0.9,38,30,68,11,54,4.0,403,14,24
27573,2018,4373,Xavier Munford,,SG,25,2,NBA,MIL,6,21,100.0,,,,,-35.5,-35.7,1,1,3,0,1,0.0,9,0,0
27574,2018,4579,Xavier Rathan-Mayes,,SG,23,1,NBA,MEM,5,118,43.0,45.0,13.0,,,-24.7,-18.7,9,1,8,0,3,3.0,43,1,3
27575,2018,4062,Xavier Silas,,SG,30,2,NBA,BOS,2,7,,100.0,,,,6.7,3.0,0,0,0,0,0,0.0,0,0,0
27576,2018,4461,Yogi Ferrell,,SG,24,2,NBA,DAL,82,2282,22.0,63.0,15.0,,,0.1,8.6,51,13,65,6,42,16.0,492,10,33
27577,2018,4580,Zach Collins,,C,20,1,NBA,POR,66,1045,,,,11.0,89.0,2.0,-1.2,25,11,87,12,20,0.0,125,4,17
27578,2018,4299,Zach LaVine,,SG,22,4,NBA,CHI,24,656,5.0,52.0,43.0,,,-12.9,-6.3,19,13,21,3,47,1.0,169,9,31
27579,2018,3363,Zach Randolph,,PF,36,17,NBA,SAC,59,1508,,,,83.0,17.0,-12.5,-7.8,54,39,47,12,56,3.0,291,21,40
27580,2018,3494,Zaza Pachulia,,C,33,15,NBA,GSW,69,972,,,,,100.0,10.2,5.2,33,9,53,21,47,2.0,264,11,34
27581,2018,4581,Zhou Qi,,C,22,1,NBA,HOU,18,124,,,,,100.0,-27.3,-37.1,2,4,10,1,4,1.0,5,0,3
26930,2018,4375,Álex Abrines,,SG,24,2,NBA,OKC,75,1134,2.0,88.0,11.0,,,0.1,-4.4,14,7,68,1,15,3.0,66,4,9
27419,2018,3965,Ömer Aşık,,C,31,8,NBA,TOT,18,182,,,,,100.0,-6.5,-5.3,4,2,13,2,6,1.0,6,1,4
27420,2018,3965,Ömer Aşık,,C,31,8,NBA,NOP,14,121,,,,,100.0,1.0,-0.8,1,1,8,2,5,1.0,4,0,3
27421,2018,3965,Ömer Aşık,,C,31,8,NBA,CHI,4,61,,,,,100.0,-21.6,-14.2,3,1,5,0,1,0.0,2,1,1
26323,2017,4374,A.J. Hammons,,C,24,1,NBA,DAL,22,163,,,,2.0,98.0,-1.9,1.3,0,3,9,5,8,0.0,10,0,5
26324,2017,3731,Aaron Brooks,,PG,32,9,NBA,IND,65,894,100.0,,,,,-2.6,-3.0,41,18,53,2,16,6.0,283,3,15
26325,2017,4219,Aaron Gordon,,SF,21,3,NBA,ORL,80,2298,,2.0,63.0,35.0,,-2.8,9.8,41,25,98,17,111,7.0,352,29,44
26326,2017,4301,Aaron Harrison,,SG,22,2,NBA,CHO,5,17,,,62.0,38.0,,-16.1,-16.6,0,0,1,0,1,0.0,8,0,0
26327,2017,4220,Adreian Payne,,PF,25,3,NBA,MIN,18,135,,,,83.0,17.0,1.4,2.5,4,1,18,2,10,0.0,15,0,1
26328,2017,3734,Al Horford,,C,30,10,NBA,BOS,68,2193,,,,25.0,75.0,4.6,3.4,56,30,77,11,64,3.0,797,23,26
26329,2017,3496,Al Jefferson,,C,32,13,NBA,IND,66,931,,,,,100.0,-5.2,-6.5,8,13,78,7,44,1.0,137,11,30
26330,2017,3915,Al-Farouq Aminu,,PF,26,7,NBA,POR,61,1773,,,,95.0,5.0,1.8,3.9,35,30,48,9,69,11.0,241,13,24
26331,2017,3567,Alan Anderson,,SF,34,8,NBA,LAC,30,308,,6.0,86.0,8.0,,-10.7,-16.1,3,2,17,0,7,1.0,23,2,0
26332,2017,4302,Alan Williams,,C,24,2,NBA,PHO,47,708,,,,2.0,98.0,-1.0,5.9,6,6,58,24,50,1.0,54,14,20
26333,2017,3982,Alec Burks,,SG,25,6,NBA,UTA,42,653,10.0,81.0,9.0,,,0.3,-5.1,15,9,27,5,37,2.0,65,12,21
26335,2017,4142,Alex Len,,C,23,4,NBA,PHO,77,1560,,,,,100.0,-11.4,-9.0,34,22,120,34,98,1.0,99,21,47
26336,2017,4376,Alex Poythress,,PF,23,1,NBA,PHI,6,157,,,6.0,94.0,,-10.6,-4.8,0,2,11,0,6,1.0,12,2,4
26337,2017,3795,Alexis Ajinça,,C,28,7,NBA,NOP,39,584,,,,,100.0,-5.0,-3.6,7,8,45,8,22,0.0,27,7,14
26338,2017,4143,Allen Crabbe,,SG,24,4,NBA,POR,79,2254,,68.0,32.0,,,-3.1,-6.4,23,20,95,8,55,3.0,226,14,17
26339,2017,3858,Alonzo Gee,,SF,29,8,NBA,DEN,13,89,,9.0,90.0,2.0,,1.4,1.4,1,0,3,1,4,0.0,16,1,2
26340,2017,3570,Amir Johnson,,PF,29,12,NBA,BOS,80,1608,,,,94.0,6.0,8.3,8.6,33,20,118,16,46,6.0,343,10,29
26341,2017,3497,Anderson Varejão,,C,34,13,NBA,GSW,14,92,,,,15.0,85.0,-11.1,-23.4,4,2,9,2,5,2.0,24,1,0
26342,2017,4064,Andre Drummond,,C,23,5,NBA,DET,81,2409,,,,,100.0,-6.1,-11.6,48,47,107,31,158,6.0,209,39,58
26343,2017,3500,Andre Iguodala,,SF,33,13,NBA,GSW,76,1998,,3.0,90.0,8.0,,12.6,1.7,45,7,50,2,35,7.0,607,5,10
26344,2017,4144,Andre Roberson,,SF,25,4,NBA,OKC,79,2376,,9.0,88.0,3.0,,3.6,7.8,23,17,99,5,41,13.0,193,7,36
26345,2017,3573,Andrew Bogut,,C,32,12,NBA,TOT,27,583,,,,,100.0,-3.1,0.2,23,4,42,15,3,3.0,116,1,2
26346,2017,3573,Andrew Bogut,,C,32,12,NBA,DAL,26,582,,,,,100.0,-2.7,0.6,23,4,42,15,3,3.0,116,1,2
26347,2017,3573,Andrew Bogut,,C,32,12,NBA,CLE,1,1,,,,,100.0,-200.0,-203.4,0,0,0,0,0,0.0,0,0,0
26348,2017,4377,Andrew Harrison,,PG,22,1,NBA,MEM,72,1474,67.0,33.0,,,,-0.2,-1.5,36,18,84,22,88,11.0,479,8,31
26349,2017,4065,Andrew Nicholson,,PF,27,5,NBA,TOT,38,342,,,,60.0,40.0,-19.0,-18.9,3,7,23,3,7,0.0,24,4,3
26350,2017,4065,Andrew Nicholson,,PF,27,5,NBA,WAS,28,231,,,,64.0,36.0,-13.3,-15.9,1,4,15,2,6,0.0,16,4,3
26351,2017,4065,Andrew Nicholson,,PF,27,5,NBA,BRK,10,111,,,,50.0,50.0,-30.9,-25.1,2,3,8,1,1,0.0,8,0,0
26352,2017,4223,Andrew Wiggins,,SF,21,3,NBA,MIN,82,3048,,20.0,79.0,1.0,,-0.4,3.0,67,81,107,19,258,13.0,444,54,99
26353,2017,4145,Anthony Bennett,,PF,23,4,NBA,BRK,23,264,,,,75.0,25.0,-11.1,-5.1,6,3,11,2,13,2.0,29,2,7
26354,2017,4304,Anthony Brown,,SF,24,2,NBA,TOT,11,159,,9.0,67.0,24.0,,1.8,4.2,2,2,6,1,0,1.0,19,0,1
26355,2017,4304,Anthony Brown,,SF,24,2,NBA,NOP,9,143,,,74.0,26.0,,-2.5,-0.6,2,2,6,0,0,0.0,13,0,1
26356,2017,4304,Anthony Brown,,SF,24,2,NBA,ORL,2,16,,92.0,8.0,,,40.4,47.5,0,0,0,1,0,1.0,6,0,0
26357,2017,4066,Anthony Davis,,C,23,5,NBA,NOP,75,2708,,,,36.0,64.0,1.2,9.7,54,73,86,34,284,11.0,380,73,55
26358,2017,3796,Anthony Morrow,,SG,31,9,NBA,TOT,49,714,,66.0,34.0,,,-2.1,-3.7,3,3,20,0,13,2.0,58,3,10
26359,2017,3796,Anthony Morrow,,SG,31,9,NBA,OKC,40,627,,69.0,31.0,,,-7.6,-9.6,3,3,17,0,8,2.0,45,2,7
26360,2017,3796,Anthony Morrow,,SG,31,9,NBA,CHI,9,87,,45.0,55.0,,,37.9,38.7,0,0,3,0,5,0.0,13,1,3
26361,2017,3798,Anthony Tolliver,,PF,31,9,NBA,SAC,65,1477,,,11.0,89.0,1.0,-4.5,-0.9,32,13,53,5,34,6.0,174,3,16
26362,2017,4146,Archie Goodwin,,SG,22,4,NBA,TOT,15,214,,64.0,36.0,,,-6.8,-1.1,8,4,2,1,21,2.0,56,4,8
26363,2017,4146,Archie Goodwin,,SG,22,4,NBA,NOP,3,30,,76.0,24.0,,,-1.2,0.8,0,0,1,0,4,1.0,3,0,0
26364,2017,4146,Archie Goodwin,,SG,22,4,NBA,BRK,12,184,,62.0,38.0,,,-7.7,-1.4,8,4,1,1,17,1.0,53,4,8
26365,2017,4147,Arinze Onuaku,,C,29,3,NBA,ORL,8,28,,,,5.0,95.0,-28.8,-22.1,0,1,2,0,0,0.0,5,0,0
26366,2017,4068,Aron Baynes,,C,30,5,NBA,DET,75,1163,,,,2.0,98.0,5.9,10.5,12,11,93,19,41,9.0,74,6,22
26367,2017,3737,Arron Afflalo,,SG,31,10,NBA,SAC,61,1580,1.0,41.0,57.0,1.0,,-7.5,-5.8,18,10,52,8,32,3.0,185,7,28
26368,2017,4069,Austin Rivers,,SG,24,5,NBA,LAC,74,2054,8.0,67.0,25.0,,,-0.5,-9.5,47,47,89,9,89,12.0,498,25,47
26369,2017,3918,Avery Bradley,,SG,26,7,NBA,BOS,55,1835,16.0,82.0,2.0,,,1.3,-3.2,55,28,66,3,34,5.0,286,8,60
26370,2017,4305,Axel Toupane,,SF,24,2,NBA,TOT,4,47,,,100.0,,,-12.5,-10.9,0,0,4,0,0,1.0,0,0,0
26371,2017,4305,Axel Toupane,,SF,24,2,NBA,MIL,2,6,,,100.0,,,-81.8,-82.0,0,0,1,0,0,0.0,0,0,0
26372,2017,4305,Axel Toupane,,SF,24,2,NBA,NOP,2,41,,,100.0,,,-2.4,-0.5,0,0,3,0,0,1.0,0,0,0
26373,2017,4378,Ben Bentil,,PF,21,1,NBA,DAL,3,10,,,,100.0,,-57.1,-54.1,0,0,1,0,0,0.0,0,0,0
26374,2017,4148,Ben McLemore,,SG,23,4,NBA,SAC,61,1176,11.0,82.0,7.0,,,-6.0,-2.9,28,19,61,5,48,5.0,115,16,22
26375,2017,3506,Beno Udrih,,PG,34,13,NBA,DET,39,560,99.0,1.0,,,,6.2,8.9,24,11,16,0,14,4.0,297,4,15
26376,2017,3984,Bismack Biyombo,,C,24,6,NBA,ORL,81,1793,,,,15.0,85.0,-8.6,-2.9,24,19,107,31,104,3.0,174,18,44
26377,2017,3920,Blake Griffin,,PF,27,7,NBA,LAC,61,2076,,,,98.0,3.0,10.1,12.7,75,42,76,11,186,12.0,723,40,38
26378,2017,4306,Boban Marjanović,,C,28,2,NBA,DET,35,293,,,,,100.0,4.1,6.0,1,4,13,2,24,1.0,19,12,11
26379,2017,3799,Bobby Brown,,PG,32,3,NBA,HOU,25,123,100.0,,,,,-10.2,-16.8,1,1,2,0,1,0.0,34,0,1
26380,2017,4307,Bobby Portis,,PF,21,2,NBA,CHI,64,1000,,,,77.0,23.0,-4.7,-6.5,10,8,55,10,28,0.0,84,5,23
26381,2017,4224,Bojan Bogdanović,,SF,27,3,NBA,TOT,81,2083,,,65.0,35.0,,-7.3,-5.0,55,50,59,12,98,6.0,267,26,71
26382,2017,4224,Bojan Bogdanović,,SF,27,3,NBA,BRK,55,1482,,,73.0,27.0,,-10.2,-6.1,42,36,41,6,72,5.0,214,20,53
26383,2017,4224,Bojan Bogdanović,,SF,27,3,NBA,WAS,26,601,,,45.0,55.0,,-0.2,-2.3,13,14,18,6,26,1.0,53,6,18
26384,2017,3431,Boris Diaw,,PF,34,14,NBA,UTA,73,1283,,,,98.0,2.0,1.4,-4.7,53,16,39,8,17,11.0,402,4,8
26385,2017,4072,Bradley Beal,,SG,23,5,NBA,WAS,77,2684,3.0,94.0,3.0,,,5.7,12.3,83,44,99,14,124,9.0,617,35,61
26386,2017,3739,Brandan Wright,,PF,29,9,NBA,MEM,28,447,,,,69.0,32.0,4.7,4.5,4,4,25,1,17,0.0,36,5,11
26387,2017,3581,Brandon Bass,,PF,31,12,NBA,LAC,52,577,,,1.0,83.0,16.0,-13.3,-20.3,8,12,21,5,49,0.0,53,14,16
26388,2017,4379,Brandon Ingram,,SF,19,1,NBA,LAL,79,2279,,8.0,80.0,12.0,,-7.7,-1.2,60,27,90,14,93,8.0,386,23,53
26389,2017,3861,Brandon Jennings,,PG,27,8,NBA,TOT,81,1802,100.0,,,,,-2.0,1.1,70,38,31,11,61,12.0,913,10,17
26390,2017,3861,Brandon Jennings,,PG,27,8,NBA,NYK,58,1428,100.0,,,,,-3.3,0.9,58,32,19,9,53,11.0,669,10,12
26391,2017,3861,Brandon Jennings,,PG,27,8,NBA,WAS,23,374,100.0,,,,,3.2,1.7,12,6,12,2,8,1.0,244,0,5
26392,2017,3985,Brandon Knight,,SG,25,6,NBA,PHO,54,1140,54.0,46.0,,,,-13.2,-10.2,45,26,27,9,61,15.0,309,13,28
26393,2017,3800,Brandon Rush,,SG,31,9,NBA,MIN,47,1030,,92.0,8.0,,,-1.8,-1.0,12,5,24,3,8,3.0,100,0,9
26394,2017,4073,Brian Roberts,,PG,31,5,NBA,CHO,41,416,100.0,,,,,-6.6,-7.8,18,6,10,1,14,4.0,123,1,11
26395,2017,4309,Briante Weber,,PG,24,2,NBA,TOT,20,205,90.0,10.0,,,,-12.0,-15.3,5,3,6,0,5,0.0,56,2,2
26396,2017,4309,Briante Weber,,PG,24,2,NBA,GSW,7,46,100.0,,,,,-13.8,-25.9,1,2,1,0,1,0.0,13,1,1
26397,2017,4309,Briante Weber,,PG,24,2,NBA,CHO,13,159,87.0,13.0,,,,-11.4,-12.3,4,1,5,0,4,0.0,43,1,1
26398,2017,4380,Brice Johnson,,PF,22,1,NBA,LAC,3,9,,,,,100.0,43.3,39.3,0,0,0,0,0,0.0,3,0,1
26399,2017,3801,Brook Lopez,,C,28,9,NBA,BRK,75,2222,,,,,100.0,-4.4,4.6,65,55,77,37,185,3.0,420,53,50
26400,2017,4225,Bruno Caboclo,,SF,21,3,NBA,TOR,9,40,,,94.0,6.0,,5.0,0.4,0,0,1,2,0,0.0,10,0,1
26401,2017,4381,Bryn Forbes,,SG,23,1,NBA,SAS,36,285,52.0,40.0,8.0,,,-8.8,-18.1,5,3,13,1,2,1.0,55,0,3
26402,2017,4382,Buddy Hield,,SG,24,1,NBA,TOT,82,1888,1.0,63.0,37.0,1.0,,-6.0,-4.6,46,39,48,5,29,1.0,286,4,43
26403,2017,4382,Buddy Hield,,SG,24,1,NBA,NOP,57,1161,1.0,71.0,28.0,,,-7.2,-7.4,23,15,35,4,15,1.0,179,3,33
26404,2017,4382,Buddy Hield,,SG,24,1,NBA,SAC,25,727,,50.0,50.0,1.0,,-4.1,-0.2,23,24,13,1,14,0.0,107,1,10
26405,2017,3582,C.J. Miles,,SF,29,12,NBA,IND,76,1776,,55.0,45.0,,,1.2,2.6,25,9,88,4,44,5.0,109,12,22
26406,2017,3740,C.J. Watson,,PG,32,10,NBA,ORL,62,1012,59.0,42.0,,,,-9.6,-3.6,32,12,40,2,25,9.0,279,7,10
26407,2017,4227,C.J. Wilcox,,SG,26,3,NBA,ORL,22,108,,82.0,18.0,,,-9.5,-2.7,4,2,4,0,1,2.0,31,0,0
26426,2017,4154,CJ McCollum,,SG,25,4,NBA,POR,80,2796,30.0,70.0,1.0,,,0.9,4.1,83,58,114,16,120,11.0,694,27,76
26408,2017,4311,Cameron Payne,,PG,22,2,NBA,TOT,31,462,93.0,7.0,,,,-8.2,-9.2,16,9,30,2,4,6.0,124,0,8
26409,2017,4311,Cameron Payne,,PG,22,2,NBA,OKC,20,320,100.0,,,,,-7.6,-8.7,9,5,24,2,2,5.0,90,0,8
26410,2017,4311,Cameron Payne,,PG,22,2,NBA,CHI,11,142,79.0,22.0,,,,-9.8,-10.3,7,4,6,0,2,1.0,34,0,0
26411,2017,4383,Caris LeVert,,SF,22,1,NBA,BRK,57,1237,,16.0,84.0,,,-3.3,4.6,36,15,56,1,42,3.0,272,7,14
26412,2017,3435,Carmelo Anthony,,SF,32,14,NBA,NYK,74,2538,,,82.0,18.0,,-4.7,-2.3,69,42,88,26,156,5.0,496,31,37
26413,2017,3987,Chandler Parsons,,SF,28,6,NBA,MEM,34,675,,,90.0,10.0,,-3.3,-4.8,15,6,28,3,17,4.0,133,1,15
26414,2017,3583,Channing Frye,,C,33,11,NBA,CLE,74,1398,,,,,100.0,1.3,-3.1,20,10,88,19,30,3.0,112,7,9
26415,2017,4384,Chasson Randle,,PG,23,1,NBA,TOT,26,299,98.0,2.0,,,,-2.9,1.6,12,5,17,3,21,4.0,78,6,9
26416,2017,4384,Chasson Randle,,PG,23,1,NBA,PHI,8,74,92.0,8.0,,,,-7.5,-1.5,3,0,5,0,5,0.0,13,2,2
26417,2017,4384,Chasson Randle,,PG,23,1,NBA,NYK,18,225,100.0,,,,,-1.4,2.7,9,5,12,3,16,4.0,65,4,7
26418,2017,4385,Cheick Diallo,,PF,20,1,NBA,NOP,17,199,,,5.0,91.0,4.0,-11.4,-10.0,1,5,9,1,10,1.0,10,1,3
26419,2017,4386,Chinanu Onuaku,,C,20,1,NBA,HOU,5,52,,,,,100.0,-39.4,-46.2,1,1,4,1,2,0.0,6,0,0
26420,2017,3307,Chris Andersen,,C,38,15,NBA,CLE,12,114,,,,4.0,96.0,4.5,1.2,3,1,13,1,6,1.0,14,0,2
26421,2017,4312,Chris McCullough,,PF,21,2,NBA,TOT,16,80,,,,15.0,86.0,29.1,35.3,1,1,4,0,2,0.0,4,1,3
26422,2017,4312,Chris McCullough,,PF,21,2,NBA,BRK,14,72,,,,5.0,95.0,33.0,40.1,1,1,4,0,1,0.0,4,1,3
26423,2017,4312,Chris McCullough,,PF,21,2,NBA,WAS,2,8,,,,100.0,,-6.3,-8.0,0,0,0,0,1,0.0,0,0,0
26424,2017,3585,Chris Paul,,PG,31,12,NBA,LAC,61,1921,100.0,,,,,14.3,19.9,94,37,46,8,39,8.0,1293,8,14
26425,2017,4313,Christian Wood,,PF,21,2,NBA,CHO,13,107,,,,30.0,70.0,7.3,7.1,0,4,5,3,7,3.0,5,1,2
26427,2017,4230,Clint Capela,,C,22,3,NBA,HOU,65,1551,,,,,100.0,8.1,3.1,29,21,91,17,91,6.0,173,23,56
26428,2017,4155,Cody Zeller,,C,24,4,NBA,CHO,62,1725,,,,27.0,73.0,6.2,10.3,19,12,98,29,85,5.0,238,21,56
26429,2017,3923,Cole Aldrich,,C,28,7,NBA,MIN,62,531,,,,,100.0,-1.6,-0.6,0,6,39,7,10,2.0,59,3,7
26430,2017,3745,Corey Brewer,,SF,30,10,NBA,TOT,82,1281,,21.0,71.0,7.0,,4.1,2.2,20,17,49,10,38,10.0,230,10,28
26431,2017,3745,Corey Brewer,,SF,30,10,NBA,HOU,58,923,,28.0,71.0,2.0,,9.0,3.7,12,8,38,10,26,8.0,151,8,20
26432,2017,3745,Corey Brewer,,SF,30,10,NBA,LAL,24,358,,5.0,72.0,23.0,,-8.6,-1.6,8,9,11,0,12,2.0,79,2,8
26433,2017,3992,Cory Joseph,,PG,25,6,NBA,TOR,80,2003,61.0,39.0,,,,1.8,-5.5,65,23,62,11,51,19.0,644,12,40
26434,2017,3804,Courtney Lee,,SG,31,9,NBA,NYK,77,2459,1.0,72.0,27.0,,,-5.0,-2.9,45,17,71,0,38,2.0,418,9,22
26435,2017,4316,Cristiano Felício,,C,24,2,NBA,CHI,66,1040,,,,,100.0,-1.4,-2.0,9,14,59,5,47,1.0,102,10,18
